building,format,model,seed,climate,param_id,true_name,value,ref_value,gso_pct,range_lo,range_hi,range_width,dist_to_midpoint_pct,dist_to_lobo_median_pct,dist_to_reference_pct,midpoint_sticky
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799870,5A,param_8,heating_setpoint_C,20.0,20.0,0.0,18.088571,21.311429,3.2228579999999987,9.308508162630723,31.028360542102707,0.0,True
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799870,5A,param_9,cooling_setpoint_C,24.0,25.0,4.0,22.740714,26.249286,3.508572000000001,14.108303891155744,12.82573081014154,28.5016240225368,True
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799871,5A,param_1,window_u_value,2.25,2.0555,9.462417903186578,1.954957,3.563643,1.6086859999999998,31.659379145464072,10.325197086317663,12.090613084219054,False
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799871,5A,param_2,window_shgc,0.42,0.379,10.81794195250659,0.3601,0.4865,0.1264,2.6107594936709058,33.227848101265806,32.43670886075948,True
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799871,5A,param_3,lighting_W_m2,6.5,7.308,11.056376573617952,2.461071,10.699929,8.238857999999999,0.9770771628786393,6.481480807170119,9.807184442309843,True
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799871,5A,param_4,equipment_W_m2,4.8,40.624,88.18432453721938,0.432857,40.515143,40.082286,39.10455606249603,17.87073721294239,89.37613987385849,False
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799871,5A,param_5,occupancy_m2_person,10.8,9.923,8.838053008162861,2.682357,56.020643,53.338286,34.780832664926656,14.584270668165079,1.6442223134054228,False
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799871,5A,param_6,outdoor_air,0.0025,0.006703,62.703267193793835,0.0,0.005321,0.005321,3.0163503100920885,35.53843262544635,78.98891185867318,True
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799871,5A,param_7,cooling_cop,4.5,3.799,18.45222426954462,3.111786,6.907214,3.795428,13.424045983746764,15.49232392236133,18.469590254379746,True
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799871,5A,param_8,heating_setpoint_C,20.0,20.0,0.0,18.088571,21.311429,3.2228579999999987,9.308508162630723,31.028360542102707,0.0,True
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799871,5A,param_9,cooling_setpoint_C,24.0,25.0,4.0,22.740714,26.249286,3.508572000000001,14.108303891155744,12.82573081014154,28.5016240225368,True
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799867,5A,param_1,window_u_value,2.5,2.0555,21.62490878131842,1.954957,3.563643,1.6086859999999998,16.118745361120823,25.86583087066091,27.631246868562304,False
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799867,5A,param_2,window_shgc,0.4,0.379,5.540897097625335,0.3601,0.4865,0.1264,18.433544303797454,17.405063291139257,16.613924050632924,False
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799867,5A,param_3,lighting_W_m2,5.0,7.308,31.58182813355227,2.461071,10.699929,8.238857999999999,19.183483924592462,24.687887568883944,28.01359120402367,False
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799867,5A,param_4,equipment_W_m2,15.0,40.624,63.07601417881056,0.432857,40.515143,40.082286,13.656905696446554,7.576913153107087,63.92848950780902,True
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799867,5A,param_5,occupancy_m2_person,15.0,9.923,51.1639625113373,2.682357,56.020643,53.338286,26.906563889210844,6.710001892449265,9.518491089121236,False
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799867,5A,param_6,outdoor_air,0.0015,0.006703,77.62196031627629,0.0,0.005321,0.005321,21.809810186055252,16.744972749483182,97.78237173463633,False
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799867,5A,param_7,cooling_cop,4.0,3.799,5.290866017372995,3.111786,6.907214,3.795428,26.59779081568667,2.318579090421425,5.295845422439842,False
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799867,5A,param_8,heating_setpoint_C,20.5,20.0,2.5,18.088571,21.311429,3.2228579999999987,24.822688433682078,15.514180271051353,15.514180271051353,False
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799867,5A,param_9,cooling_setpoint_C,24.5,25.0,2.0,22.740714,26.249286,3.508572000000001,0.14250812011265562,1.42508120112686,14.2508120112684,True
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799868,5A,param_1,window_u_value,2.5,2.0555,21.62490878131842,1.954957,3.563643,1.6086859999999998,16.118745361120823,25.86583087066091,27.631246868562304,False
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799868,5A,param_2,window_shgc,0.42,0.379,10.81794195250659,0.3601,0.4865,0.1264,2.6107594936709058,33.227848101265806,32.43670886075948,True
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799868,5A,param_3,lighting_W_m2,5.0,7.308,31.58182813355227,2.461071,10.699929,8.238857999999999,19.183483924592462,24.687887568883944,28.01359120402367,False
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799868,5A,param_4,equipment_W_m2,5.0,40.624,87.69200472627018,0.432857,40.515143,40.082286,38.605582525906826,17.371763676353186,88.87716633726929,False
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799868,5A,param_5,occupancy_m2_person,15.0,9.923,51.1639625113373,2.682357,56.020643,53.338286,26.906563889210844,6.710001892449265,9.518491089121236,False
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799868,5A,param_6,outdoor_air,0.001,0.006703,85.08130687751752,0.0,0.005321,0.005321,31.206540124036835,7.348242811501598,107.17910167261793,False
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799868,5A,param_7,cooling_cop,4.5,3.799,18.45222426954462,3.111786,6.907214,3.795428,13.424045983746764,15.49232392236133,18.469590254379746,True
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799868,5A,param_8,heating_setpoint_C,20.5,20.0,2.5,18.088571,21.311429,3.2228579999999987,24.822688433682078,15.514180271051353,15.514180271051353,False
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799868,5A,param_9,cooling_setpoint_C,24.5,25.0,2.0,22.740714,26.249286,3.508572000000001,0.14250812011265562,1.42508120112686,14.2508120112684,True
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799869,5A,param_1,window_u_value,2.5,2.0555,21.62490878131842,1.954957,3.563643,1.6086859999999998,16.118745361120823,25.86583087066091,27.631246868562304,False
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799869,5A,param_2,window_shgc,0.4,0.379,5.540897097625335,0.3601,0.4865,0.1264,18.433544303797454,17.405063291139257,16.613924050632924,False
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799869,5A,param_3,lighting_W_m2,5.0,7.308,31.58182813355227,2.461071,10.699929,8.238857999999999,19.183483924592462,24.687887568883944,28.01359120402367,False
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799869,5A,param_4,equipment_W_m2,15.0,40.624,63.07601417881056,0.432857,40.515143,40.082286,13.656905696446554,7.576913153107087,63.92848950780902,True
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799869,5A,param_5,occupancy_m2_person,15.0,9.923,51.1639625113373,2.682357,56.020643,53.338286,26.906563889210844,6.710001892449265,9.518491089121236,False
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799869,5A,param_6,outdoor_air,0.003,0.006703,55.24392063255259,0.0,0.005321,0.005321,6.380379627889493,44.93516256342792,69.59218192069159,True
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799869,5A,param_7,cooling_cop,4.5,3.799,18.45222426954462,3.111786,6.907214,3.795428,13.424045983746764,15.49232392236133,18.469590254379746,True
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799869,5A,param_8,heating_setpoint_C,20.5,20.0,2.5,18.088571,21.311429,3.2228579999999987,24.822688433682078,15.514180271051353,15.514180271051353,False
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799869,5A,param_9,cooling_setpoint_C,24.5,25.0,2.0,22.740714,26.249286,3.508572000000001,0.14250812011265562,1.42508120112686,14.2508120112684,True
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799870,5A,param_1,window_u_value,2.5,2.0555,21.62490878131842,1.954957,3.563643,1.6086859999999998,16.118745361120823,25.86583087066091,27.631246868562304,False
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799870,5A,param_2,window_shgc,0.4,0.379,5.540897097625335,0.3601,0.4865,0.1264,18.433544303797454,17.405063291139257,16.613924050632924,False
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799870,5A,param_3,lighting_W_m2,5.0,7.308,31.58182813355227,2.461071,10.699929,8.238857999999999,19.183483924592462,24.687887568883944,28.01359120402367,False
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799870,5A,param_4,equipment_W_m2,10.0,40.624,75.38400945254037,0.432857,40.515143,40.082286,26.131244111176695,4.89742526162305,76.40282792253915,False
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799870,5A,param_5,occupancy_m2_person,15.0,9.923,51.1639625113373,2.682357,56.020643,53.338286,26.906563889210844,6.710001892449265,9.518491089121236,False
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799870,5A,param_6,outdoor_air,0.003,0.006703,55.24392063255259,0.0,0.005321,0.005321,6.380379627889493,44.93516256342792,69.59218192069159,True
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799870,5A,param_7,cooling_cop,4.5,3.799,18.45222426954462,3.111786,6.907214,3.795428,13.424045983746764,15.49232392236133,18.469590254379746,True
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799870,5A,param_8,heating_setpoint_C,20.5,20.0,2.5,18.088571,21.311429,3.2228579999999987,24.822688433682078,15.514180271051353,15.514180271051353,False
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799870,5A,param_9,cooling_setpoint_C,24.5,25.0,2.0,22.740714,26.249286,3.508572000000001,0.14250812011265562,1.42508120112686,14.2508120112684,True
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799871,5A,param_1,window_u_value,2.5,2.0555,21.62490878131842,1.954957,3.563643,1.6086859999999998,16.118745361120823,25.86583087066091,27.631246868562304,False
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799871,5A,param_2,window_shgc,0.42,0.379,10.81794195250659,0.3601,0.4865,0.1264,2.6107594936709058,33.227848101265806,32.43670886075948,True
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799871,5A,param_3,lighting_W_m2,5.0,7.308,31.58182813355227,2.461071,10.699929,8.238857999999999,19.183483924592462,24.687887568883944,28.01359120402367,False
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799871,5A,param_4,equipment_W_m2,8.0,40.624,80.3072075620323,0.432857,40.515143,40.082286,31.120979477068744,9.887160627515104,81.3925632884312,False
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799871,5A,param_5,occupancy_m2_person,12.0,9.923,20.931170009069838,2.682357,56.020643,53.338286,32.531041586150714,12.334479589389133,3.894013392181369,False
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799871,5A,param_6,outdoor_air,0.0015,0.006703,77.62196031627629,0.0,0.005321,0.005321,21.809810186055252,16.744972749483182,97.78237173463633,False
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799871,5A,param_7,cooling_cop,4.0,3.799,5.290866017372995,3.111786,6.907214,3.795428,26.59779081568667,2.318579090421425,5.295845422439842,False
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799871,5A,param_8,heating_setpoint_C,20.0,20.0,0.0,18.088571,21.311429,3.2228579999999987,9.308508162630723,31.028360542102707,0.0,True
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799871,5A,param_9,cooling_setpoint_C,24.5,25.0,2.0,22.740714,26.249286,3.508572000000001,0.14250812011265562,1.42508120112686,14.2508120112684,True
OfficeMedium,F4,llama-3.3-70b-versatile,1542799867,5A,param_1,window_u_value,2.45,2.0612,18.862798369881638,1.954957,3.563643,1.6086859999999998,19.226872117989462,22.757704113792272,24.168793661410636,False
OfficeMedium,F4,llama-3.3-70b-versatile,1542799867,5A,param_2,window_shgc,0.42,0.378,11.111111111111107,0.3601,0.4865,0.1264,2.6107594936709058,33.227848101265806,33.227848101265806,True
OfficeMedium,F4,llama-3.3-70b-versatile,1542799867,5A,param_3,lighting_W_m2,8.5,6.664,27.551020408163275,2.461071,10.699929,8.238857999999999,23.298131852739793,15.499720956472371,22.284641876337723,False
OfficeMedium,F4,llama-3.3-70b-versatile,1542799867,5A,param_4,equipment_W_m2,4.8,8.158,41.162049521941654,0.246143,43.315857,43.069714000000005,39.426776783333175,19.57059663781375,7.7966619420783685,False
OfficeMedium,F4,llama-3.3-70b-versatile,1542799867,5A,param_5,occupancy_m2_person,11.6,18.579,37.56391624952904,2.682357,56.020643,53.338286,33.28097194574269,11.715787042725747,13.084409948981115,False
OfficeMedium,F4,llama-3.3-70b-versatile,1542799867,5A,param_6,outdoor_air,0.0025,0.000432,478.7037037037037,0.0,0.00716,0.00716,15.083798882681561,19.86033519553073,28.88268156424581,False
OfficeMedium,F4,llama-3.3-70b-versatile,1542799867,5A,param_7,cooling_cop,4.2,3.399,23.5657546337158,3.111786,6.907214,3.795428,21.3282928829107,7.588077023197391,21.104339220767727,False
OfficeMedium,F4,llama-3.3-70b-versatile,1542799867,5A,param_8,heating_setpoint_C,20.0,20.53,2.5815879201169074,18.088571,21.311429,3.2228579999999987,9.308508162630723,31.028360542102707,16.44503108731447,True
OfficeMedium,F4,llama-3.3-70b-versatile,1542799867,5A,param_9,cooling_setpoint_C,24.0,25.65,6.432748538011691,22.740714,26.249286,3.508572000000001,14.108303891155744,12.82573081014154,47.02767963718568,True
OfficeMedium,F4,llama-3.3-70b-versatile,1542799868,5A,param_1,window_u_value,2.25,2.0612,9.1597127886668,1.954957,3.563643,1.6086859999999998,31.659379145464072,10.325197086317663,11.736286633936025,False
OfficeMedium,F4,llama-3.3-70b-versatile,1542799868,5A,param_2,window_shgc,0.42,0.378,11.111111111111107,0.3601,0.4865,0.1264,2.6107594936709058,33.227848101265806,33.227848101265806,True
OfficeMedium,F4,llama-3.3-70b-versatile,1542799868,5A,param_3,lighting_W_m2,6.5,6.664,2.4609843937574984,2.461071,10.699929,8.238857999999999,0.9770771628786393,8.775488059146062,1.9905671392807078,True
OfficeMedium,F4,llama-3.3-70b-versatile,1542799868,5A,param_4,equipment_W_m2,5.5,8.158,32.58151507722481,0.246143,43.315857,43.069714000000005,37.80150478826025,17.945324642740832,6.1713899470054505,False
OfficeMedium,F4,llama-3.3-70b-versatile,1542799868,5A,param_5,occupancy_m2_person,10.76,18.579,42.085149900425215,2.682357,56.020643,53.338286,34.85582570088586,13.29064079786891,14.659263704124278,False
OfficeMedium,F4,llama-3.3-70b-versatile,1542799868,5A,param_6,outdoor_air,0.0024,0.000432,455.55555555555554,0.0,0.00716,0.00716,16.480446927374302,18.463687150837988,27.48603351955307,False
OfficeMedium,F4,llama-3.3-70b-versatile,1542799868,5A,param_7,cooling_cop,4.2,3.399,23.5657546337158,3.111786,6.907214,3.795428,21.3282928829107,7.588077023197391,21.104339220767727,False
OfficeMedium,F4,llama-3.3-70b-versatile,1542799868,5A,param_8,heating_setpoint_C,20.0,20.53,2.5815879201169074,18.088571,21.311429,3.2228579999999987,9.308508162630723,31.028360542102707,16.44503108731447,True
OfficeMedium,F4,llama-3.3-70b-versatile,1542799868,5A,param_9,cooling_setpoint_C,24.0,25.65,6.432748538011691,22.740714,26.249286,3.508572000000001,14.108303891155744,12.82573081014154,47.02767963718568,True
OfficeMedium,F4,llama-3.3-70b-versatile,1542799869,5A,param_1,window_u_value,2.45,2.0612,18.862798369881638,1.954957,3.563643,1.6086859999999998,19.226872117989462,22.757704113792272,24.168793661410636,False
OfficeMedium,F4,llama-3.3-70b-versatile,1542799869,5A,param_2,window_shgc,0.42,0.378,11.111111111111107,0.3601,0.4865,0.1264,2.6107594936709058,33.227848101265806,33.227848101265806,True
OfficeMedium,F4,llama-3.3-70b-versatile,1542799869,5A,param_3,lighting_W_m2,9.5,6.664,42.55702280912366,2.461071,10.699929,8.238857999999999,35.43573636054901,27.637325464281588,34.42224638414694,False
OfficeMedium,F4,llama-3.3-70b-versatile,1542799869,5A,param_4,equipment_W_m2,5.5,8.158,32.58151507722481,0.246143,43.315857,43.069714000000005,37.80150478826025,17.945324642740832,6.1713899470054505,False
OfficeMedium,F4,llama-3.3-70b-versatile,1542799869,5A,param_5,occupancy_m2_person,10.8,18.579,41.86985305990634,2.682357,56.020643,53.338286,34.780832664926656,13.215647761909711,14.584270668165079,False
OfficeMedium,F4,llama-3.3-70b-versatile,1542799869,5A,param_6,outdoor_air,0.0025,0.000432,478.7037037037037,0.0,0.00716,0.00716,15.083798882681561,19.86033519553073,28.88268156424581,False
OfficeMedium,F4,llama-3.3-70b-versatile,1542799869,5A,param_7,cooling_cop,4.5,3.399,32.3918799646955,3.111786,6.907214,3.795428,13.424045983746764,15.49232392236133,29.008586119931667,True
OfficeMedium,F4,llama-3.3-70b-versatile,1542799869,5A,param_8,heating_setpoint_C,20.0,20.53,2.5815879201169074,18.088571,21.311429,3.2228579999999987,9.308508162630723,31.028360542102707,16.44503108731447,True
OfficeMedium,F4,llama-3.3-70b-versatile,1542799869,5A,param_9,cooling_setpoint_C,24.0,25.65,6.432748538011691,22.740714,26.249286,3.508572000000001,14.108303891155744,12.82573081014154,47.02767963718568,True
OfficeMedium,F4,llama-3.3-70b-versatile,1542799870,5A,param_1,window_u_value,2.25,2.0612,9.1597127886668,1.954957,3.563643,1.6086859999999998,31.659379145464072,10.325197086317663,11.736286633936025,False
OfficeMedium,F4,llama-3.3-70b-versatile,1542799870,5A,param_2,window_shgc,0.42,0.378,11.111111111111107,0.3601,0.4865,0.1264,2.6107594936709058,33.227848101265806,33.227848101265806,True
OfficeMedium,F4,llama-3.3-70b-versatile,1542799870,5A,param_3,lighting_W_m2,9.5,6.664,42.55702280912366,2.461071,10.699929,8.238857999999999,35.43573636054901,27.637325464281588,34.42224638414694,False
OfficeMedium,F4,llama-3.3-70b-versatile,1542799870,5A,param_4,equipment_W_m2,5.5,8.158,32.58151507722481,0.246143,43.315857,43.069714000000005,37.80150478826025,17.945324642740832,6.1713899470054505,False
OfficeMedium,F4,llama-3.3-70b-versatile,1542799870,5A,param_5,occupancy_m2_person,11.6,18.579,37.56391624952904,2.682357,56.020643,53.338286,33.28097194574269,11.715787042725747,13.084409948981115,False
OfficeMedium,F4,llama-3.3-70b-versatile,1542799870,5A,param_6,outdoor_air,0.0025,0.000432,478.7037037037037,0.0,0.00716,0.00716,15.083798882681561,19.86033519553073,28.88268156424581,False
OfficeMedium,F4,llama-3.3-70b-versatile,1542799870,5A,param_7,cooling_cop,4.5,3.399,32.3918799646955,3.111786,6.907214,3.795428,13.424045983746764,15.49232392236133,29.008586119931667,True
OfficeMedium,F4,llama-3.3-70b-versatile,1542799870,5A,param_8,heating_setpoint_C,20.0,20.53,2.5815879201169074,18.088571,21.311429,3.2228579999999987,9.308508162630723,31.028360542102707,16.44503108731447,True
OfficeMedium,F4,llama-3.3-70b-versatile,1542799870,5A,param_9,cooling_setpoint_C,24.0,25.65,6.432748538011691,22.740714,26.249286,3.508572000000001,14.108303891155744,12.82573081014154,47.02767963718568,True
OfficeMedium,F4,llama-3.3-70b-versatile,1542799871,5A,param_1,window_u_value,2.25,2.0612,9.1597127886668,1.954957,3.563643,1.6086859999999998,31.659379145464072,10.325197086317663,11.736286633936025,False
OfficeMedium,F4,llama-3.3-70b-versatile,1542799871,5A,param_2,window_shgc,0.42,0.378,11.111111111111107,0.3601,0.4865,0.1264,2.6107594936709058,33.227848101265806,33.227848101265806,True
OfficeMedium,F4,llama-3.3-70b-versatile,1542799871,5A,param_3,lighting_W_m2,6.5,6.664,2.4609843937574984,2.461071,10.699929,8.238857999999999,0.9770771628786393,8.775488059146062,1.9905671392807078,True
OfficeMedium,F4,llama-3.3-70b-versatile,1542799871,5A,param_4,equipment_W_m2,5.0,8.158,38.71046825202255,0.246143,43.315857,43.069714000000005,38.962413356169485,19.10623321065006,7.332298514914679,False
OfficeMedium,F4,llama-3.3-70b-versatile,1542799871,5A,param_5,occupancy_m2_person,10.8,18.579,41.86985305990634,2.682357,56.020643,53.338286,34.780832664926656,13.215647761909711,14.584270668165079,False
OfficeMedium,F4,llama-3.3-70b-versatile,1542799871,5A,param_6,outdoor_air,0.0018,0.000432,316.66666666666663,0.0,0.00716,0.00716,24.860335195530723,10.083798882681565,19.106145251396647,False
OfficeMedium,F4,llama-3.3-70b-versatile,1542799871,5A,param_7,cooling_cop,4.5,3.399,32.3918799646955,3.111786,6.907214,3.795428,13.424045983746764,15.49232392236133,29.008586119931667,True
OfficeMedium,F4,llama-3.3-70b-versatile,1542799871,5A,param_8,heating_setpoint_C,20.0,20.53,2.5815879201169074,18.088571,21.311429,3.2228579999999987,9.308508162630723,31.028360542102707,16.44503108731447,True
OfficeMedium,F4,llama-3.3-70b-versatile,1542799871,5A,param_9,cooling_setpoint_C,24.0,25.65,6.432748538011691,22.740714,26.249286,3.508572000000001,14.108303891155744,12.82573081014154,47.02767963718568,True
OfficeMedium,F4,openai/gpt-oss-120b,1542799867,5A,param_1,window_u_value,2.5,2.0612,21.288569765185333,1.954957,3.563643,1.6086859999999998,16.118745361120823,25.86583087066091,27.27692041827928,False
OfficeMedium,F4,openai/gpt-oss-120b,1542799867,5A,param_2,window_shgc,0.42,0.378,11.111111111111107,0.3601,0.4865,0.1264,2.6107594936709058,33.227848101265806,33.227848101265806,True
OfficeMedium,F4,openai/gpt-oss-120b,1542799867,5A,param_3,lighting_W_m2,7.0,6.664,5.042016806722694,2.461071,10.699929,8.238857999999999,5.091725091025968,2.7066858052414533,4.0782351146239,True
OfficeMedium,F4,openai/gpt-oss-120b,1542799867,5A,param_4,equipment_W_m2,10.0,8.158,22.579063495954898,0.246143,43.315857,43.069714000000005,27.35332767707721,7.497147531557788,4.276787164177595,False
OfficeMedium,F4,openai/gpt-oss-120b,1542799867,5A,param_5,occupancy_m2_person,15.0,18.579,19.26368480542548,2.682357,56.020643,53.338286,26.906563889210844,5.341378986193895,6.710001892449265,False
OfficeMedium,F4,openai/gpt-oss-120b,1542799867,5A,param_6,outdoor_air,0.003,0.000432,594.4444444444445,0.0,0.00716,0.00716,8.100558659217874,26.843575418994416,35.865921787709496,True
OfficeMedium,F4,openai/gpt-oss-120b,1542799867,5A,param_7,cooling_cop,4.5,3.399,32.3918799646955,3.111786,6.907214,3.795428,13.424045983746764,15.49232392236133,29.008586119931667,True
OfficeMedium,F4,openai/gpt-oss-120b,1542799867,5A,param_8,heating_setpoint_C,20.0,20.53,2.5815879201169074,18.088571,21.311429,3.2228579999999987,9.308508162630723,31.028360542102707,16.44503108731447,True
OfficeMedium,F4,openai/gpt-oss-120b,1542799867,5A,param_9,cooling_setpoint_C,24.0,25.65,6.432748538011691,22.740714,26.249286,3.508572000000001,14.108303891155744,12.82573081014154,47.02767963718568,True
OfficeMedium,F4,openai/gpt-oss-120b,1542799868,5A,param_1,window_u_value,2.8,2.0612,35.84319813700756,1.954957,3.563643,1.6086859999999998,2.5300151800910644,44.51459141187279,45.92568095949116,True
OfficeMedium,F4,openai/gpt-oss-120b,1542799868,5A,param_2,window_shgc,0.42,0.378,11.111111111111107,0.3601,0.4865,0.1264,2.6107594936709058,33.227848101265806,33.227848101265806,True
OfficeMedium,F4,openai/gpt-oss-120b,1542799868,5A,param_3,lighting_W_m2,6.5,6.664,2.4609843937574984,2.461071,10.699929,8.238857999999999,0.9770771628786393,8.775488059146062,1.9905671392807078,True
OfficeMedium,F4,openai/gpt-oss-120b,1542799868,5A,param_4,equipment_W_m2,12.0,8.158,47.09487619514588,0.246143,43.315857,43.069714000000005,22.7096934054403,2.853513259920879,8.920421435814504,False
OfficeMedium,F4,openai/gpt-oss-120b,1542799868,5A,param_5,occupancy_m2_person,15.0,18.579,19.26368480542548,2.682357,56.020643,53.338286,26.906563889210844,5.341378986193895,6.710001892449265,False
OfficeMedium,F4,openai/gpt-oss-120b,1542799868,5A,param_6,outdoor_air,0.0035,0.000432,710.1851851851852,0.0,0.00716,0.00716,1.1173184357541868,33.8268156424581,42.849162011173185,True
OfficeMedium,F4,openai/gpt-oss-120b,1542799868,5A,param_7,cooling_cop,5.0,3.399,47.10208884966167,3.111786,6.907214,3.795428,0.25030115180685986,28.666068754301232,42.18233095187157,True
OfficeMedium,F4,openai/gpt-oss-120b,1542799868,5A,param_8,heating_setpoint_C,20.0,20.53,2.5815879201169074,18.088571,21.311429,3.2228579999999987,9.308508162630723,31.028360542102707,16.44503108731447,True
OfficeMedium,F4,openai/gpt-oss-120b,1542799868,5A,param_9,cooling_setpoint_C,24.5,25.65,4.483430799220268,22.740714,26.249286,3.508572000000001,0.14250812011265562,1.42508120112686,32.776867625917276,True
OfficeMedium,F4,openai/gpt-oss-120b,1542799869,5A,param_1,window_u_value,2.3,2.0612,11.585484183970499,1.954957,3.563643,1.6086859999999998,28.551252388595433,13.433323843186301,14.844413390804664,False
OfficeMedium,F4,openai/gpt-oss-120b,1542799869,5A,param_2,window_shgc,0.44,0.378,16.402116402116402,0.3601,0.4865,0.1264,13.212025316455689,49.0506329113924,49.0506329113924,True
OfficeMedium,F4,openai/gpt-oss-120b,1542799869,5A,param_3,lighting_W_m2,8.0,6.664,20.04801920768308,2.461071,10.699929,8.238857999999999,17.229329598835182,9.430918702567762,16.215839622433116,False
OfficeMedium,F4,openai/gpt-oss-120b,1542799869,5A,param_4,equipment_W_m2,5.0,8.158,38.71046825202255,0.246143,43.315857,43.069714000000005,38.962413356169485,19.10623321065006,7.332298514914679,False
OfficeMedium,F4,openai/gpt-oss-120b,1542799869,5A,param_5,occupancy_m2_person,15.0,18.579,19.26368480542548,2.682357,56.020643,53.338286,26.906563889210844,5.341378986193895,6.710001892449265,False
OfficeMedium,F4,openai/gpt-oss-120b,1542799869,5A,param_6,outdoor_air,0.004,0.000432,825.925925925926,0.0,0.00716,0.00716,5.8659217877095005,40.81005586592179,49.832402234636874,True
OfficeMedium,F4,openai/gpt-oss-120b,1542799869,5A,param_7,cooling_cop,4.5,3.399,32.3918799646955,3.111786,6.907214,3.795428,13.424045983746764,15.49232392236133,29.008586119931667,True
OfficeMedium,F4,openai/gpt-oss-120b,1542799869,5A,param_8,heating_setpoint_C,20.0,20.53,2.5815879201169074,18.088571,21.311429,3.2228579999999987,9.308508162630723,31.028360542102707,16.44503108731447,True
OfficeMedium,F4,openai/gpt-oss-120b,1542799869,5A,param_9,cooling_setpoint_C,24.0,25.65,6.432748538011691,22.740714,26.249286,3.508572000000001,14.108303891155744,12.82573081014154,47.02767963718568,True
OfficeMedium,F4,openai/gpt-oss-120b,1542799870,5A,param_1,window_u_value,2.8,2.0612,35.84319813700756,1.954957,3.563643,1.6086859999999998,2.5300151800910644,44.51459141187279,45.92568095949116,True
OfficeMedium,F4,openai/gpt-oss-120b,1542799870,5A,param_2,window_shgc,0.42,0.378,11.111111111111107,0.3601,0.4865,0.1264,2.6107594936709058,33.227848101265806,33.227848101265806,True
OfficeMedium,F4,openai/gpt-oss-120b,1542799870,5A,param_3,lighting_W_m2,6.5,6.664,2.4609843937574984,2.461071,10.699929,8.238857999999999,0.9770771628786393,8.775488059146062,1.9905671392807078,True
OfficeMedium,F4,openai/gpt-oss-120b,1542799870,5A,param_4,equipment_W_m2,15.0,8.158,83.86859524393235,0.246143,43.315857,43.069714000000005,15.744241997984936,4.1119381475344845,15.885872843269865,False
OfficeMedium,F4,openai/gpt-oss-120b,1542799870,5A,param_5,occupancy_m2_person,12.0,18.579,35.410947844340384,2.682357,56.020643,53.338286,32.531041586150714,10.965856683133763,12.334479589389133,False
