building,format,model,seed,climate,param_id,true_name,value,lo_bound,hi_bound,bound_violated,lo_basis,hi_basis
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799871,1A,param_9,cooling_setpoint_C,23.0,15.0,35.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799867,1A,param_1,window_u_value,2.5,0.0,,False,physical: cannot be negative,not enforced
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799867,1A,param_2,window_shgc,0.4,0.0,1.0,False,physical: 0-1 fraction of incident solar radiation,physical: cannot exceed 1.0
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799867,1A,param_3,lighting_W_m2,5.0,0.0,,False,physical: cannot be negative,not enforced
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799867,1A,param_4,equipment_W_m2,10.0,0.0,,False,physical: cannot be negative,not enforced
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799867,1A,param_5,occupancy_m2_person,30.0,0.0,,False,physical: cannot be negative,not enforced
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799867,1A,param_6,outdoor_air,0.004,0.0,,False,physical: cannot be negative,not enforced
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799867,1A,param_7,cooling_cop,4.5,0.0,,False,physical: cannot be negative/zero (not an ASHRAE 90.1 Table 6.8.1 minimum),not enforced
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799867,1A,param_8,heating_setpoint_C,20.0,10.0,30.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799867,1A,param_9,cooling_setpoint_C,24.0,15.0,35.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799868,1A,param_1,window_u_value,2.5,0.0,,False,physical: cannot be negative,not enforced
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799868,1A,param_2,window_shgc,0.4,0.0,1.0,False,physical: 0-1 fraction of incident solar radiation,physical: cannot exceed 1.0
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799868,1A,param_3,lighting_W_m2,5.0,0.0,,False,physical: cannot be negative,not enforced
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799868,1A,param_4,equipment_W_m2,10.0,0.0,,False,physical: cannot be negative,not enforced
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799868,1A,param_5,occupancy_m2_person,30.0,0.0,,False,physical: cannot be negative,not enforced
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799868,1A,param_6,outdoor_air,0.004,0.0,,False,physical: cannot be negative,not enforced
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799868,1A,param_7,cooling_cop,4.0,0.0,,False,physical: cannot be negative/zero (not an ASHRAE 90.1 Table 6.8.1 minimum),not enforced
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799868,1A,param_8,heating_setpoint_C,20.0,10.0,30.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799868,1A,param_9,cooling_setpoint_C,24.0,15.0,35.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799869,1A,param_1,window_u_value,2.5,0.0,,False,physical: cannot be negative,not enforced
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799869,1A,param_2,window_shgc,0.42,0.0,1.0,False,physical: 0-1 fraction of incident solar radiation,physical: cannot exceed 1.0
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799869,1A,param_3,lighting_W_m2,5.0,0.0,,False,physical: cannot be negative,not enforced
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799869,1A,param_4,equipment_W_m2,15.0,0.0,,False,physical: cannot be negative,not enforced
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799869,1A,param_5,occupancy_m2_person,30.0,0.0,,False,physical: cannot be negative,not enforced
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799869,1A,param_6,outdoor_air,0.003,0.0,,False,physical: cannot be negative,not enforced
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799869,1A,param_7,cooling_cop,4.5,0.0,,False,physical: cannot be negative/zero (not an ASHRAE 90.1 Table 6.8.1 minimum),not enforced
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799869,1A,param_8,heating_setpoint_C,20.0,10.0,30.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799869,1A,param_9,cooling_setpoint_C,24.0,15.0,35.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799870,1A,param_1,window_u_value,2.5,0.0,,False,physical: cannot be negative,not enforced
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799870,1A,param_2,window_shgc,0.42,0.0,1.0,False,physical: 0-1 fraction of incident solar radiation,physical: cannot exceed 1.0
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799870,1A,param_3,lighting_W_m2,8.0,0.0,,False,physical: cannot be negative,not enforced
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799870,1A,param_4,equipment_W_m2,12.0,0.0,,False,physical: cannot be negative,not enforced
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799870,1A,param_5,occupancy_m2_person,30.0,0.0,,False,physical: cannot be negative,not enforced
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799870,1A,param_6,outdoor_air,0.003,0.0,,False,physical: cannot be negative,not enforced
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799870,1A,param_7,cooling_cop,4.5,0.0,,False,physical: cannot be negative/zero (not an ASHRAE 90.1 Table 6.8.1 minimum),not enforced
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799870,1A,param_8,heating_setpoint_C,20.0,10.0,30.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799870,1A,param_9,cooling_setpoint_C,24.0,15.0,35.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799871,1A,param_1,window_u_value,2.2,0.0,,False,physical: cannot be negative,not enforced
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799871,1A,param_2,window_shgc,0.41,0.0,1.0,False,physical: 0-1 fraction of incident solar radiation,physical: cannot exceed 1.0
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799871,1A,param_3,lighting_W_m2,8.0,0.0,,False,physical: cannot be negative,not enforced
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799871,1A,param_4,equipment_W_m2,10.0,0.0,,False,physical: cannot be negative,not enforced
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799871,1A,param_5,occupancy_m2_person,30.0,0.0,,False,physical: cannot be negative,not enforced
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799871,1A,param_6,outdoor_air,0.004,0.0,,False,physical: cannot be negative,not enforced
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799871,1A,param_7,cooling_cop,4.5,0.0,,False,physical: cannot be negative/zero (not an ASHRAE 90.1 Table 6.8.1 minimum),not enforced
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799871,1A,param_8,heating_setpoint_C,20.0,10.0,30.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799871,1A,param_9,cooling_setpoint_C,24.0,15.0,35.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799867,7,param_1,window_u_value,2.25,0.0,,False,physical: cannot be negative,not enforced
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799867,7,param_2,window_shgc,0.42,0.0,1.0,False,physical: 0-1 fraction of incident solar radiation,physical: cannot exceed 1.0
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799867,7,param_3,lighting_W_m2,6.5,0.0,,False,physical: cannot be negative,not enforced
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799867,7,param_4,equipment_W_m2,4.8,0.0,,False,physical: cannot be negative,not enforced
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799867,7,param_5,occupancy_m2_person,40.0,0.0,,False,physical: cannot be negative,not enforced
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799867,7,param_6,outdoor_air,0.0015,0.0,,False,physical: cannot be negative,not enforced
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799867,7,param_7,cooling_cop,4.2,0.0,,False,physical: cannot be negative/zero (not an ASHRAE 90.1 Table 6.8.1 minimum),not enforced
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799867,7,param_8,heating_setpoint_C,20.0,10.0,30.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799867,7,param_9,cooling_setpoint_C,24.0,15.0,35.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799868,7,param_1,window_u_value,2.23,0.0,,False,physical: cannot be negative,not enforced
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799868,7,param_2,window_shgc,0.42,0.0,1.0,False,physical: 0-1 fraction of incident solar radiation,physical: cannot exceed 1.0
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799868,7,param_3,lighting_W_m2,5.5,0.0,,False,physical: cannot be negative,not enforced
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799868,7,param_4,equipment_W_m2,4.8,0.0,,False,physical: cannot be negative,not enforced
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799868,7,param_5,occupancy_m2_person,40.9,0.0,,False,physical: cannot be negative,not enforced
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799868,7,param_6,outdoor_air,0.0014,0.0,,False,physical: cannot be negative,not enforced
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799868,7,param_7,cooling_cop,4.3,0.0,,False,physical: cannot be negative/zero (not an ASHRAE 90.1 Table 6.8.1 minimum),not enforced
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799868,7,param_8,heating_setpoint_C,20.0,10.0,30.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799868,7,param_9,cooling_setpoint_C,24.0,15.0,35.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799869,7,param_1,window_u_value,2.22,0.0,,False,physical: cannot be negative,not enforced
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799869,7,param_2,window_shgc,0.42,0.0,1.0,False,physical: 0-1 fraction of incident solar radiation,physical: cannot exceed 1.0
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799869,7,param_3,lighting_W_m2,6.5,0.0,,False,physical: cannot be negative,not enforced
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799869,7,param_4,equipment_W_m2,4.8,0.0,,False,physical: cannot be negative,not enforced
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799869,7,param_5,occupancy_m2_person,39.5,0.0,,False,physical: cannot be negative,not enforced
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799869,7,param_6,outdoor_air,0.0018,0.0,,False,physical: cannot be negative,not enforced
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799869,7,param_7,cooling_cop,4.2,0.0,,False,physical: cannot be negative/zero (not an ASHRAE 90.1 Table 6.8.1 minimum),not enforced
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799869,7,param_8,heating_setpoint_C,20.0,10.0,30.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799869,7,param_9,cooling_setpoint_C,23.9,15.0,35.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799870,7,param_1,window_u_value,2.23,0.0,,False,physical: cannot be negative,not enforced
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799870,7,param_2,window_shgc,0.42,0.0,1.0,False,physical: 0-1 fraction of incident solar radiation,physical: cannot exceed 1.0
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799870,7,param_3,lighting_W_m2,6.5,0.0,,False,physical: cannot be negative,not enforced
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799870,7,param_4,equipment_W_m2,4.8,0.0,,False,physical: cannot be negative,not enforced
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799870,7,param_5,occupancy_m2_person,40.9,0.0,,False,physical: cannot be negative,not enforced
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799870,7,param_6,outdoor_air,0.0014,0.0,,False,physical: cannot be negative,not enforced
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799870,7,param_7,cooling_cop,4.2,0.0,,False,physical: cannot be negative/zero (not an ASHRAE 90.1 Table 6.8.1 minimum),not enforced
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799870,7,param_8,heating_setpoint_C,20.0,10.0,30.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799870,7,param_9,cooling_setpoint_C,24.0,15.0,35.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799871,7,param_1,window_u_value,2.25,0.0,,False,physical: cannot be negative,not enforced
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799871,7,param_2,window_shgc,0.42,0.0,1.0,False,physical: 0-1 fraction of incident solar radiation,physical: cannot exceed 1.0
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799871,7,param_3,lighting_W_m2,6.5,0.0,,False,physical: cannot be negative,not enforced
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799871,7,param_4,equipment_W_m2,4.8,0.0,,False,physical: cannot be negative,not enforced
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799871,7,param_5,occupancy_m2_person,40.0,0.0,,False,physical: cannot be negative,not enforced
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799871,7,param_6,outdoor_air,0.0015,0.0,,False,physical: cannot be negative,not enforced
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799871,7,param_7,cooling_cop,4.5,0.0,,False,physical: cannot be negative/zero (not an ASHRAE 90.1 Table 6.8.1 minimum),not enforced
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799871,7,param_8,heating_setpoint_C,20.0,10.0,30.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799871,7,param_9,cooling_setpoint_C,24.0,15.0,35.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799867,7,param_1,window_u_value,2.2,0.0,,False,physical: cannot be negative,not enforced
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799867,7,param_2,window_shgc,0.42,0.0,1.0,False,physical: 0-1 fraction of incident solar radiation,physical: cannot exceed 1.0
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799867,7,param_3,lighting_W_m2,7.0,0.0,,False,physical: cannot be negative,not enforced
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799867,7,param_4,equipment_W_m2,10.0,0.0,,False,physical: cannot be negative,not enforced
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799867,7,param_5,occupancy_m2_person,30.0,0.0,,False,physical: cannot be negative,not enforced
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799867,7,param_6,outdoor_air,0.003,0.0,,False,physical: cannot be negative,not enforced
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799867,7,param_7,cooling_cop,4.5,0.0,,False,physical: cannot be negative/zero (not an ASHRAE 90.1 Table 6.8.1 minimum),not enforced
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799867,7,param_8,heating_setpoint_C,20.5,10.0,30.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799867,7,param_9,cooling_setpoint_C,24.0,15.0,35.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799868,7,param_1,window_u_value,2.2,0.0,,False,physical: cannot be negative,not enforced
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799868,7,param_2,window_shgc,0.42,0.0,1.0,False,physical: 0-1 fraction of incident solar radiation,physical: cannot exceed 1.0
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799868,7,param_3,lighting_W_m2,7.5,0.0,,False,physical: cannot be negative,not enforced
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799868,7,param_4,equipment_W_m2,5.0,0.0,,False,physical: cannot be negative,not enforced
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799868,7,param_5,occupancy_m2_person,30.0,0.0,,False,physical: cannot be negative,not enforced
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799868,7,param_6,outdoor_air,0.003,0.0,,False,physical: cannot be negative,not enforced
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799868,7,param_7,cooling_cop,4.5,0.0,,False,physical: cannot be negative/zero (not an ASHRAE 90.1 Table 6.8.1 minimum),not enforced
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799868,7,param_8,heating_setpoint_C,20.0,10.0,30.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799868,7,param_9,cooling_setpoint_C,24.0,15.0,35.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799869,7,param_1,window_u_value,2.2,0.0,,False,physical: cannot be negative,not enforced
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799869,7,param_2,window_shgc,0.42,0.0,1.0,False,physical: 0-1 fraction of incident solar radiation,physical: cannot exceed 1.0
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799869,7,param_3,lighting_W_m2,6.5,0.0,,False,physical: cannot be negative,not enforced
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799869,7,param_4,equipment_W_m2,12.0,0.0,,False,physical: cannot be negative,not enforced
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799869,7,param_5,occupancy_m2_person,30.0,0.0,,False,physical: cannot be negative,not enforced
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799869,7,param_6,outdoor_air,0.0035,0.0,,False,physical: cannot be negative,not enforced
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799869,7,param_7,cooling_cop,4.5,0.0,,False,physical: cannot be negative/zero (not an ASHRAE 90.1 Table 6.8.1 minimum),not enforced
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799869,7,param_8,heating_setpoint_C,20.5,10.0,30.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799869,7,param_9,cooling_setpoint_C,24.5,15.0,35.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799870,7,param_1,window_u_value,2.5,0.0,,False,physical: cannot be negative,not enforced
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799870,7,param_2,window_shgc,0.38,0.0,1.0,False,physical: 0-1 fraction of incident solar radiation,physical: cannot exceed 1.0
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799870,7,param_3,lighting_W_m2,5.0,0.0,,False,physical: cannot be negative,not enforced
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799870,7,param_4,equipment_W_m2,5.0,0.0,,False,physical: cannot be negative,not enforced
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799870,7,param_5,occupancy_m2_person,30.0,0.0,,False,physical: cannot be negative,not enforced
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799870,7,param_6,outdoor_air,0.004,0.0,,False,physical: cannot be negative,not enforced
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799870,7,param_7,cooling_cop,4.0,0.0,,False,physical: cannot be negative/zero (not an ASHRAE 90.1 Table 6.8.1 minimum),not enforced
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799870,7,param_8,heating_setpoint_C,20.5,10.0,30.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799870,7,param_9,cooling_setpoint_C,24.0,15.0,35.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799871,7,param_1,window_u_value,3.0,0.0,,False,physical: cannot be negative,not enforced
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799871,7,param_2,window_shgc,0.38,0.0,1.0,False,physical: 0-1 fraction of incident solar radiation,physical: cannot exceed 1.0
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799871,7,param_3,lighting_W_m2,5.0,0.0,,False,physical: cannot be negative,not enforced
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799871,7,param_4,equipment_W_m2,10.0,0.0,,False,physical: cannot be negative,not enforced
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799871,7,param_5,occupancy_m2_person,30.0,0.0,,False,physical: cannot be negative,not enforced
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799871,7,param_6,outdoor_air,0.004,0.0,,False,physical: cannot be negative,not enforced
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799871,7,param_7,cooling_cop,4.0,0.0,,False,physical: cannot be negative/zero (not an ASHRAE 90.1 Table 6.8.1 minimum),not enforced
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799871,7,param_8,heating_setpoint_C,20.0,10.0,30.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799871,7,param_9,cooling_setpoint_C,24.0,15.0,35.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
RestaurantFastFood,F4,llama-3.3-70b-versatile,1542799867,5A,param_1,window_u_value,2.45,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F4,llama-3.3-70b-versatile,1542799867,5A,param_2,window_shgc,0.43,0.0,1.0,False,physical: 0-1 fraction of incident solar radiation,physical: cannot exceed 1.0
RestaurantFastFood,F4,llama-3.3-70b-versatile,1542799867,5A,param_3,lighting_W_m2,7.4,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F4,llama-3.3-70b-versatile,1542799867,5A,param_4,equipment_W_m2,13.4,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F4,llama-3.3-70b-versatile,1542799867,5A,param_5,occupancy_m2_person,4.6,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F4,llama-3.3-70b-versatile,1542799867,5A,param_6,outdoor_air,0.0025,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F4,llama-3.3-70b-versatile,1542799867,5A,param_7,cooling_cop,4.2,0.0,,False,physical: cannot be negative/zero (not an ASHRAE 90.1 Table 6.8.1 minimum),not enforced
RestaurantFastFood,F4,llama-3.3-70b-versatile,1542799867,5A,param_8,heating_setpoint_C,20.0,10.0,30.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
RestaurantFastFood,F4,llama-3.3-70b-versatile,1542799867,5A,param_9,cooling_setpoint_C,23.9,15.0,35.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
RestaurantFastFood,F4,llama-3.3-70b-versatile,1542799868,5A,param_1,window_u_value,2.45,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F4,llama-3.3-70b-versatile,1542799868,5A,param_2,window_shgc,0.43,0.0,1.0,False,physical: 0-1 fraction of incident solar radiation,physical: cannot exceed 1.0
RestaurantFastFood,F4,llama-3.3-70b-versatile,1542799868,5A,param_3,lighting_W_m2,9.5,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F4,llama-3.3-70b-versatile,1542799868,5A,param_4,equipment_W_m2,12.8,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F4,llama-3.3-70b-versatile,1542799868,5A,param_5,occupancy_m2_person,4.6,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F4,llama-3.3-70b-versatile,1542799868,5A,param_6,outdoor_air,0.0025,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F4,llama-3.3-70b-versatile,1542799868,5A,param_7,cooling_cop,4.5,0.0,,False,physical: cannot be negative/zero (not an ASHRAE 90.1 Table 6.8.1 minimum),not enforced
RestaurantFastFood,F4,llama-3.3-70b-versatile,1542799868,5A,param_8,heating_setpoint_C,20.0,10.0,30.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
RestaurantFastFood,F4,llama-3.3-70b-versatile,1542799868,5A,param_9,cooling_setpoint_C,23.9,15.0,35.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
RestaurantFastFood,F4,llama-3.3-70b-versatile,1542799869,5A,param_1,window_u_value,2.43,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F4,llama-3.3-70b-versatile,1542799869,5A,param_2,window_shgc,0.42,0.0,1.0,False,physical: 0-1 fraction of incident solar radiation,physical: cannot exceed 1.0
RestaurantFastFood,F4,llama-3.3-70b-versatile,1542799869,5A,param_3,lighting_W_m2,7.4,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F4,llama-3.3-70b-versatile,1542799869,5A,param_4,equipment_W_m2,5.5,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F4,llama-3.3-70b-versatile,1542799869,5A,param_5,occupancy_m2_person,4.6,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F4,llama-3.3-70b-versatile,1542799869,5A,param_6,outdoor_air,0.0025,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F4,llama-3.3-70b-versatile,1542799869,5A,param_7,cooling_cop,4.2,0.0,,False,physical: cannot be negative/zero (not an ASHRAE 90.1 Table 6.8.1 minimum),not enforced
RestaurantFastFood,F4,llama-3.3-70b-versatile,1542799869,5A,param_8,heating_setpoint_C,20.0,10.0,30.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
RestaurantFastFood,F4,llama-3.3-70b-versatile,1542799869,5A,param_9,cooling_setpoint_C,24.0,15.0,35.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
