building,climate,source,source_type,format,model,seed,window_u_value,window_shgc,lighting_W_m2,equipment_W_m2,occupancy_m2_person,outdoor_air,cooling_cop,heating_setpoint_C,cooling_setpoint_C,tag,round_trip_ok,energyplus_ok,duration_s
RetailStripmall,1A,F4_llama-3.3-70b-versatile_seed1542799870,llm,F4,llama-3.3-70b-versatile,1542799870.0,2.45,0.43,7.4,10.3,15.7,0.0025,4.2,21.1,23.9,RetailStripmall_1A_F4_llama-3.3-70b-versatile_seed1542799870,True,True,137.7
RetailStripmall,1A,F4_llama-3.3-70b-versatile_seed1542799871,llm,F4,llama-3.3-70b-versatile,1542799871.0,2.45,0.42,8.5,10.1,10.8,0.0018,4.2,20.0,24.0,RetailStripmall_1A_F4_llama-3.3-70b-versatile_seed1542799871,True,True,158.3
RetailStripmall,1A,F4_gpt-oss-120b_seed1542799867,llm,F4,openai/gpt-oss-120b,1542799867.0,2.5,0.42,8.0,10.0,20.0,0.004,4.5,20.0,24.0,RetailStripmall_1A_F4_gpt-oss-120b_seed1542799867,True,True,119.2
RetailStripmall,1A,F4_gpt-oss-120b_seed1542799868,llm,F4,openai/gpt-oss-120b,1542799868.0,2.5,0.42,6.0,15.0,20.0,0.004,5.0,20.0,24.0,RetailStripmall_1A_F4_gpt-oss-120b_seed1542799868,True,True,120.2
RetailStripmall,1A,F4_gpt-oss-120b_seed1542799869,llm,F4,openai/gpt-oss-120b,1542799869.0,2.5,0.42,5.0,15.0,20.0,0.004,4.5,20.0,24.0,RetailStripmall_1A_F4_gpt-oss-120b_seed1542799869,True,True,119.7
RetailStripmall,1A,F4_gpt-oss-120b_seed1542799870,llm,F4,openai/gpt-oss-120b,1542799870.0,2.5,0.42,7.0,5.0,20.0,0.004,4.5,19.0,24.0,RetailStripmall_1A_F4_gpt-oss-120b_seed1542799870,True,True,115.3
RetailStripmall,1A,F4_gpt-oss-120b_seed1542799871,llm,F4,openai/gpt-oss-120b,1542799871.0,2.3,0.42,8.0,5.0,20.0,0.004,4.5,19.0,24.0,RetailStripmall_1A_F4_gpt-oss-120b_seed1542799871,True,True,117.1
RetailStripmall,7,F4_llama-3.3-70b-versatile_seed1542799867,llm,F4,llama-3.3-70b-versatile,1542799867.0,2.25,0.42,7.5,10.2,15.7,0.0018,4.5,20.0,24.0,RetailStripmall_7_F4_llama-3.3-70b-versatile_seed1542799867,True,True,114.6
RetailStripmall,7,F4_llama-3.3-70b-versatile_seed1542799868,llm,F4,llama-3.3-70b-versatile,1542799868.0,2.23,0.42,9.5,5.5,15.7,0.0018,4.5,20.0,23.9,RetailStripmall_7_F4_llama-3.3-70b-versatile_seed1542799868,True,True,114.9
RetailStripmall,7,F4_llama-3.3-70b-versatile_seed1542799869,llm,F4,llama-3.3-70b-versatile,1542799869.0,2.2,0.42,7.4,5.4,15.7,0.0018,4.2,20.0,24.0,RetailStripmall_7_F4_llama-3.3-70b-versatile_seed1542799869,True,True,115.3
RetailStripmall,7,F4_llama-3.3-70b-versatile_seed1542799870,llm,F4,llama-3.3-70b-versatile,1542799870.0,2.25,0.42,7.4,5.5,12.1,0.0018,4.5,20.0,23.9,RetailStripmall_7_F4_llama-3.3-70b-versatile_seed1542799870,True,True,114.4
RetailStripmall,7,F4_llama-3.3-70b-versatile_seed1542799871,llm,F4,llama-3.3-70b-versatile,1542799871.0,2.45,0.42,7.4,5.5,15.7,0.0025,4.2,20.0,24.0,RetailStripmall_7_F4_llama-3.3-70b-versatile_seed1542799871,True,True,113.2
RetailStripmall,7,F4_gpt-oss-120b_seed1542799867,llm,F4,openai/gpt-oss-120b,1542799867.0,3.0,0.41,7.2,12.5,30.0,0.0035,4.5,20.0,24.0,RetailStripmall_7_F4_gpt-oss-120b_seed1542799867,True,True,105.9
RetailStripmall,7,F4_gpt-oss-120b_seed1542799868,llm,F4,openai/gpt-oss-120b,1542799868.0,3.02,0.44,7.2,10.5,20.0,0.0045,4.6,20.0,24.0,RetailStripmall_7_F4_gpt-oss-120b_seed1542799868,True,True,99.7
RetailStripmall,7,F4_gpt-oss-120b_seed1542799869,llm,F4,openai/gpt-oss-120b,1542799869.0,2.5,0.42,6.0,10.0,20.0,0.003,5.0,20.0,24.0,RetailStripmall_7_F4_gpt-oss-120b_seed1542799869,True,True,101.1
RetailStripmall,7,F4_gpt-oss-120b_seed1542799870,llm,F4,openai/gpt-oss-120b,1542799870.0,2.5,0.42,6.0,5.0,20.0,0.003,4.5,20.0,24.0,RetailStripmall_7_F4_gpt-oss-120b_seed1542799870,True,True,94.6
RetailStripmall,7,F4_gpt-oss-120b_seed1542799871,llm,F4,openai/gpt-oss-120b,1542799871.0,2.5,0.42,6.0,10.0,20.0,0.004,4.5,20.0,24.0,RetailStripmall_7_F4_gpt-oss-120b_seed1542799871,True,True,98.4
SchoolPrimary,1A,F4_llama-3.3-70b-versatile_seed1542799867,llm,F4,llama-3.3-70b-versatile,1542799867.0,2.25,0.42,6.5,3.8,10.8,0.0025,4.5,20.0,24.0,SchoolPrimary_1A_F4_llama-3.3-70b-versatile_seed1542799867,True,True,378.2
SchoolPrimary,1A,F4_llama-3.3-70b-versatile_seed1542799868,llm,F4,llama-3.3-70b-versatile,1542799868.0,2.75,0.42,5.5,2.8,10.0,0.0025,4.5,21.1,23.9,SchoolPrimary_1A_F4_llama-3.3-70b-versatile_seed1542799868,True,True,382.1
SchoolPrimary,1A,F4_llama-3.3-70b-versatile_seed1542799869,llm,F4,llama-3.3-70b-versatile,1542799869.0,2.71,0.42,6.5,4.6,9.3,0.0018,4.2,20.0,24.0,SchoolPrimary_1A_F4_llama-3.3-70b-versatile_seed1542799869,True,True,400.2
SchoolPrimary,1A,F4_llama-3.3-70b-versatile_seed1542799870,llm,F4,llama-3.3-70b-versatile,1542799870.0,2.25,0.42,7.5,5.5,10.76,0.0024,4.2,20.0,24.0,SchoolPrimary_1A_F4_llama-3.3-70b-versatile_seed1542799870,True,True,401.5
SchoolPrimary,1A,F4_llama-3.3-70b-versatile_seed1542799871,llm,F4,llama-3.3-70b-versatile,1542799871.0,2.75,0.42,7.5,5.5,10.8,0.0025,4.2,20.0,24.0,SchoolPrimary_1A_F4_llama-3.3-70b-versatile_seed1542799871,True,True,399.8
SchoolPrimary,1A,F4_gpt-oss-120b_seed1542799867,llm,F4,openai/gpt-oss-120b,1542799867.0,2.5,0.41,7.2,5.1,30.0,0.004,4.2,20.0,24.0,SchoolPrimary_1A_F4_gpt-oss-120b_seed1542799867,True,True,407.2
SchoolPrimary,1A,F4_gpt-oss-120b_seed1542799868,llm,F4,openai/gpt-oss-120b,1542799868.0,2.5,0.45,8.0,5.0,15.0,0.004,5.0,20.0,24.0,SchoolPrimary_1A_F4_gpt-oss-120b_seed1542799868,True,True,417.2
SchoolPrimary,1A,F4_gpt-oss-120b_seed1542799869,llm,F4,openai/gpt-oss-120b,1542799869.0,2.5,0.4,8.0,5.0,30.0,0.004,4.5,20.0,24.0,SchoolPrimary_1A_F4_gpt-oss-120b_seed1542799869,True,True,409.7
SchoolPrimary,1A,F4_gpt-oss-120b_seed1542799870,llm,F4,openai/gpt-oss-120b,1542799870.0,2.5,0.4,7.0,10.0,20.0,0.004,4.5,20.0,24.0,SchoolPrimary_1A_F4_gpt-oss-120b_seed1542799870,True,True,429.5
SchoolPrimary,1A,F4_gpt-oss-120b_seed1542799871,llm,F4,openai/gpt-oss-120b,1542799871.0,2.5,0.42,7.0,5.0,30.0,0.003,4.5,20.0,24.0,SchoolPrimary_1A_F4_gpt-oss-120b_seed1542799871,True,True,389.2
SchoolPrimary,7,F4_llama-3.3-70b-versatile_seed1542799867,llm,F4,llama-3.3-70b-versatile,1542799867.0,2.25,0.42,6.5,3.9,9.3,0.0025,4.2,20.0,24.0,SchoolPrimary_7_F4_llama-3.3-70b-versatile_seed1542799867,True,True,473.3
SchoolPrimary,7,F4_llama-3.3-70b-versatile_seed1542799868,llm,F4,llama-3.3-70b-versatile,1542799868.0,2.23,0.42,9.5,4.8,10.8,0.0024,4.2,20.0,24.0,SchoolPrimary_7_F4_llama-3.3-70b-versatile_seed1542799868,True,True,503.3
SchoolPrimary,7,F4_llama-3.3-70b-versatile_seed1542799869,llm,F4,llama-3.3-70b-versatile,1542799869.0,2.21,0.42,7.4,4.6,9.3,0.0024,4.5,20.0,24.0,SchoolPrimary_7_F4_llama-3.3-70b-versatile_seed1542799869,True,True,486.1
SchoolPrimary,7,F4_llama-3.3-70b-versatile_seed1542799870,llm,F4,llama-3.3-70b-versatile,1542799870.0,2.23,0.42,7.4,4.6,10.8,0.0018,4.2,20.0,24.0,SchoolPrimary_7_F4_llama-3.3-70b-versatile_seed1542799870,True,True,590.7
SchoolPrimary,7,F4_llama-3.3-70b-versatile_seed1542799871,llm,F4,llama-3.3-70b-versatile,1542799871.0,2.23,0.42,6.5,4.8,9.3,0.0024,4.2,20.0,24.0,SchoolPrimary_7_F4_llama-3.3-70b-versatile_seed1542799871,True,True,491.7
SchoolPrimary,7,F4_gpt-oss-120b_seed1542799867,llm,F4,openai/gpt-oss-120b,1542799867.0,2.5,0.4,7.0,5.0,30.0,0.004,4.5,20.0,23.5,SchoolPrimary_7_F4_gpt-oss-120b_seed1542799867,True,True,415.5
SchoolPrimary,7,F4_gpt-oss-120b_seed1542799868,llm,F4,openai/gpt-oss-120b,1542799868.0,2.5,0.38,8.0,5.0,35.0,0.004,5.0,20.0,24.0,SchoolPrimary_7_F4_gpt-oss-120b_seed1542799868,True,True,417.3
SchoolPrimary,7,F4_gpt-oss-120b_seed1542799869,llm,F4,openai/gpt-oss-120b,1542799869.0,2.3,0.44,7.5,12.0,30.0,0.0045,4.8,20.0,24.0,SchoolPrimary_7_F4_gpt-oss-120b_seed1542799869,True,True,399.8
SchoolPrimary,7,F4_gpt-oss-120b_seed1542799870,llm,F4,openai/gpt-oss-120b,1542799870.0,2.5,0.41,7.2,5.1,35.0,0.0045,4.6,20.0,24.0,SchoolPrimary_7_F4_gpt-oss-120b_seed1542799870,True,True,412.5
SchoolPrimary,7,F4_gpt-oss-120b_seed1542799871,llm,F4,openai/gpt-oss-120b,1542799871.0,2.8,0.42,5.2,12.0,22.0,0.0045,4.5,20.0,24.5,SchoolPrimary_7_F4_gpt-oss-120b_seed1542799871,True,True,403.8
OfficeMedium,1A,lobo_median_loo,deterministic_baseline,,,,2.0839,0.378,7.223,13.229,17.849,0.001078,3.912,21.0,24.45,OfficeMedium_1A_lobo_median_loo,True,True,137.2
OfficeMedium,1A,global_constant,deterministic_baseline,,,,2.0839,0.378,7.034,13.229,18.579,0.000609,4.117,21.0,24.1,OfficeMedium_1A_global_constant,True,True,137.8
SchoolPrimary,1A,lobo_median_loo,deterministic_baseline,,,,2.0669,0.378,7.034,11.963,18.579,0.000609,3.912,20.97,24.45,SchoolPrimary_1A_lobo_median_loo,True,True,405.1
SchoolPrimary,1A,global_constant,deterministic_baseline,,,,2.0839,0.378,7.034,13.229,18.579,0.000609,4.117,21.0,24.1,SchoolPrimary_1A_global_constant,True,True,474.8
RetailStripmall,1A,lobo_median_loo,deterministic_baseline,,,,2.0839,0.378,7.034,13.229,18.579,0.000609,3.912,20.97,24.93,RetailStripmall_1A_lobo_median_loo,True,True,125.0
RetailStripmall,1A,global_constant,deterministic_baseline,,,,2.0839,0.378,7.034,13.229,18.579,0.000609,4.117,21.0,24.1,RetailStripmall_1A_global_constant,True,True,123.0
ApartmentMidRise,1A,lobo_median_loo,deterministic_baseline,,,,2.0669,0.378,7.223,13.229,17.849,0.001078,3.835,21.0,24.93,ApartmentMidRise_1A_lobo_median_loo,True,True,611.3
ApartmentMidRise,1A,global_constant,deterministic_baseline,,,,2.0839,0.378,7.034,13.229,18.579,0.000609,4.117,21.0,24.1,ApartmentMidRise_1A_global_constant,True,True,613.2
RestaurantFastFood,1A,lobo_median_loo,deterministic_baseline,,,,2.0839,0.378,7.034,11.963,18.579,0.000609,3.912,21.0,24.45,RestaurantFastFood_1A_lobo_median_loo,True,True,85.1
RestaurantFastFood,1A,global_constant,deterministic_baseline,,,,2.0839,0.378,7.034,13.229,18.579,0.000609,4.117,21.0,24.1,RestaurantFastFood_1A_global_constant,True,True,58.7
OfficeMedium,7,lobo_median_loo,deterministic_baseline,,,,2.0839,0.378,7.223,13.229,17.849,0.001078,3.912,21.0,24.45,OfficeMedium_7_lobo_median_loo,True,True,156.2
OfficeMedium,7,global_constant,deterministic_baseline,,,,2.0839,0.378,7.034,13.229,18.579,0.000609,4.117,21.0,24.1,OfficeMedium_7_global_constant,True,True,158.0
SchoolPrimary,7,lobo_median_loo,deterministic_baseline,,,,2.0669,0.378,7.034,11.963,18.579,0.000609,3.912,20.97,24.45,SchoolPrimary_7_lobo_median_loo,True,True,671.2
SchoolPrimary,7,global_constant,deterministic_baseline,,,,2.0839,0.378,7.034,13.229,18.579,0.000609,4.117,21.0,24.1,SchoolPrimary_7_global_constant,True,True,701.0
RetailStripmall,7,lobo_median_loo,deterministic_baseline,,,,2.0839,0.378,7.034,13.229,18.579,0.000609,3.912,20.97,24.93,RetailStripmall_7_lobo_median_loo,True,True,117.2
RetailStripmall,7,global_constant,deterministic_baseline,,,,2.0839,0.378,7.034,13.229,18.579,0.000609,4.117,21.0,24.1,RetailStripmall_7_global_constant,True,True,112.7
ApartmentMidRise,7,lobo_median_loo,deterministic_baseline,,,,2.0669,0.378,7.223,13.229,17.849,0.001078,3.835,21.0,24.93,ApartmentMidRise_7_lobo_median_loo,True,True,708.0
ApartmentMidRise,7,global_constant,deterministic_baseline,,,,2.0839,0.378,7.034,13.229,18.579,0.000609,4.117,21.0,24.1,ApartmentMidRise_7_global_constant,True,True,717.2
RestaurantFastFood,7,lobo_median_loo,deterministic_baseline,,,,2.0839,0.378,7.034,11.963,18.579,0.000609,3.912,21.0,24.45,RestaurantFastFood_7_lobo_median_loo,True,True,83.8
RestaurantFastFood,7,global_constant,deterministic_baseline,,,,2.0839,0.378,7.034,13.229,18.579,0.000609,4.117,21.0,24.1,RestaurantFastFood_7_global_constant,True,True,51.5
