building,format,model,seed,climate,param_id,true_name,value,ref_value,gso_pct
OfficeMedium,F4,llama-3.3-70b-versatile,1542799867,5A,param_2,window_shgc,0.42,0.378,11.111111111111107
OfficeMedium,F4,llama-3.3-70b-versatile,1542799867,5A,param_3,lighting_W_m2,8.5,6.664,27.551020408163275
OfficeMedium,F4,llama-3.3-70b-versatile,1542799867,5A,param_4,equipment_W_m2,4.8,8.158,41.162049521941654
OfficeMedium,F4,llama-3.3-70b-versatile,1542799867,5A,param_5,occupancy_m2_person,11.6,18.579,37.56391624952904
OfficeMedium,F4,llama-3.3-70b-versatile,1542799867,5A,param_6,outdoor_air,0.0025,0.000432,478.7037037037037
OfficeMedium,F4,llama-3.3-70b-versatile,1542799867,5A,param_7,cooling_cop,4.2,3.399,23.5657546337158
OfficeMedium,F4,llama-3.3-70b-versatile,1542799867,5A,param_8,heating_setpoint_C,20.0,20.53,2.5815879201169074
OfficeMedium,F4,llama-3.3-70b-versatile,1542799867,5A,param_9,cooling_setpoint_C,24.0,25.65,6.432748538011691
OfficeMedium,F4,llama-3.3-70b-versatile,1542799868,5A,param_1,window_u_value,2.25,2.0612,9.1597127886668
OfficeMedium,F4,llama-3.3-70b-versatile,1542799868,5A,param_2,window_shgc,0.42,0.378,11.111111111111107
OfficeMedium,F4,llama-3.3-70b-versatile,1542799868,5A,param_3,lighting_W_m2,6.5,6.664,2.4609843937574984
OfficeMedium,F4,llama-3.3-70b-versatile,1542799868,5A,param_4,equipment_W_m2,5.5,8.158,32.58151507722481
OfficeMedium,F4,llama-3.3-70b-versatile,1542799868,5A,param_5,occupancy_m2_person,10.76,18.579,42.085149900425215
OfficeMedium,F4,llama-3.3-70b-versatile,1542799868,5A,param_6,outdoor_air,0.0024,0.000432,455.55555555555554
OfficeMedium,F4,llama-3.3-70b-versatile,1542799868,5A,param_7,cooling_cop,4.2,3.399,23.5657546337158
OfficeMedium,F4,llama-3.3-70b-versatile,1542799868,5A,param_8,heating_setpoint_C,20.0,20.53,2.5815879201169074
OfficeMedium,F4,llama-3.3-70b-versatile,1542799868,5A,param_9,cooling_setpoint_C,24.0,25.65,6.432748538011691
OfficeMedium,F4,llama-3.3-70b-versatile,1542799869,5A,param_1,window_u_value,2.45,2.0612,18.862798369881638
OfficeMedium,F4,llama-3.3-70b-versatile,1542799869,5A,param_2,window_shgc,0.42,0.378,11.111111111111107
OfficeMedium,F4,llama-3.3-70b-versatile,1542799869,5A,param_3,lighting_W_m2,9.5,6.664,42.55702280912366
OfficeMedium,F4,llama-3.3-70b-versatile,1542799869,5A,param_4,equipment_W_m2,5.5,8.158,32.58151507722481
OfficeMedium,F4,llama-3.3-70b-versatile,1542799869,5A,param_5,occupancy_m2_person,10.8,18.579,41.86985305990634
OfficeMedium,F4,llama-3.3-70b-versatile,1542799869,5A,param_6,outdoor_air,0.0025,0.000432,478.7037037037037
OfficeMedium,F4,llama-3.3-70b-versatile,1542799869,5A,param_7,cooling_cop,4.5,3.399,32.3918799646955
OfficeMedium,F4,llama-3.3-70b-versatile,1542799869,5A,param_8,heating_setpoint_C,20.0,20.53,2.5815879201169074
OfficeMedium,F4,llama-3.3-70b-versatile,1542799869,5A,param_9,cooling_setpoint_C,24.0,25.65,6.432748538011691
OfficeMedium,F4,llama-3.3-70b-versatile,1542799870,5A,param_1,window_u_value,2.25,2.0612,9.1597127886668
OfficeMedium,F4,llama-3.3-70b-versatile,1542799870,5A,param_2,window_shgc,0.42,0.378,11.111111111111107
OfficeMedium,F4,llama-3.3-70b-versatile,1542799870,5A,param_3,lighting_W_m2,9.5,6.664,42.55702280912366
OfficeMedium,F4,llama-3.3-70b-versatile,1542799870,5A,param_4,equipment_W_m2,5.5,8.158,32.58151507722481
OfficeMedium,F4,llama-3.3-70b-versatile,1542799870,5A,param_5,occupancy_m2_person,11.6,18.579,37.56391624952904
OfficeMedium,F4,llama-3.3-70b-versatile,1542799870,5A,param_6,outdoor_air,0.0025,0.000432,478.7037037037037
OfficeMedium,F4,llama-3.3-70b-versatile,1542799870,5A,param_7,cooling_cop,4.5,3.399,32.3918799646955
OfficeMedium,F4,llama-3.3-70b-versatile,1542799870,5A,param_8,heating_setpoint_C,20.0,20.53,2.5815879201169074
OfficeMedium,F4,llama-3.3-70b-versatile,1542799870,5A,param_9,cooling_setpoint_C,24.0,25.65,6.432748538011691
OfficeMedium,F4,llama-3.3-70b-versatile,1542799871,5A,param_1,window_u_value,2.25,2.0612,9.1597127886668
OfficeMedium,F4,llama-3.3-70b-versatile,1542799871,5A,param_2,window_shgc,0.42,0.378,11.111111111111107
OfficeMedium,F4,llama-3.3-70b-versatile,1542799871,5A,param_3,lighting_W_m2,6.5,6.664,2.4609843937574984
OfficeMedium,F4,llama-3.3-70b-versatile,1542799871,5A,param_4,equipment_W_m2,5.0,8.158,38.71046825202255
OfficeMedium,F4,llama-3.3-70b-versatile,1542799871,5A,param_5,occupancy_m2_person,10.8,18.579,41.86985305990634
OfficeMedium,F4,llama-3.3-70b-versatile,1542799871,5A,param_6,outdoor_air,0.0018,0.000432,316.66666666666663
OfficeMedium,F4,llama-3.3-70b-versatile,1542799871,5A,param_7,cooling_cop,4.5,3.399,32.3918799646955
OfficeMedium,F4,llama-3.3-70b-versatile,1542799871,5A,param_8,heating_setpoint_C,20.0,20.53,2.5815879201169074
OfficeMedium,F4,llama-3.3-70b-versatile,1542799871,5A,param_9,cooling_setpoint_C,24.0,25.65,6.432748538011691
OfficeMedium,F4,openai/gpt-oss-120b,1542799867,5A,param_1,window_u_value,2.5,2.0612,21.288569765185333
OfficeMedium,F4,openai/gpt-oss-120b,1542799867,5A,param_2,window_shgc,0.42,0.378,11.111111111111107
OfficeMedium,F4,openai/gpt-oss-120b,1542799867,5A,param_3,lighting_W_m2,7.0,6.664,5.042016806722694
OfficeMedium,F4,openai/gpt-oss-120b,1542799867,5A,param_4,equipment_W_m2,10.0,8.158,22.579063495954898
OfficeMedium,F4,openai/gpt-oss-120b,1542799867,5A,param_5,occupancy_m2_person,15.0,18.579,19.26368480542548
OfficeMedium,F4,openai/gpt-oss-120b,1542799867,5A,param_6,outdoor_air,0.003,0.000432,594.4444444444445
OfficeMedium,F4,openai/gpt-oss-120b,1542799867,5A,param_7,cooling_cop,4.5,3.399,32.3918799646955
OfficeMedium,F4,openai/gpt-oss-120b,1542799867,5A,param_8,heating_setpoint_C,20.0,20.53,2.5815879201169074
OfficeMedium,F4,openai/gpt-oss-120b,1542799867,5A,param_9,cooling_setpoint_C,24.0,25.65,6.432748538011691
OfficeMedium,F4,openai/gpt-oss-120b,1542799868,5A,param_1,window_u_value,2.8,2.0612,35.84319813700756
OfficeMedium,F4,openai/gpt-oss-120b,1542799868,5A,param_2,window_shgc,0.42,0.378,11.111111111111107
OfficeMedium,F4,openai/gpt-oss-120b,1542799868,5A,param_3,lighting_W_m2,6.5,6.664,2.4609843937574984
OfficeMedium,F4,openai/gpt-oss-120b,1542799868,5A,param_4,equipment_W_m2,12.0,8.158,47.09487619514588
OfficeMedium,F4,openai/gpt-oss-120b,1542799868,5A,param_5,occupancy_m2_person,15.0,18.579,19.26368480542548
OfficeMedium,F4,openai/gpt-oss-120b,1542799868,5A,param_6,outdoor_air,0.0035,0.000432,710.1851851851852
OfficeMedium,F4,openai/gpt-oss-120b,1542799868,5A,param_7,cooling_cop,5.0,3.399,47.10208884966167
OfficeMedium,F4,openai/gpt-oss-120b,1542799868,5A,param_8,heating_setpoint_C,20.0,20.53,2.5815879201169074
OfficeMedium,F4,openai/gpt-oss-120b,1542799868,5A,param_9,cooling_setpoint_C,24.5,25.65,4.483430799220268
OfficeMedium,F4,openai/gpt-oss-120b,1542799869,5A,param_1,window_u_value,2.3,2.0612,11.585484183970499
OfficeMedium,F4,openai/gpt-oss-120b,1542799869,5A,param_2,window_shgc,0.44,0.378,16.402116402116402
OfficeMedium,F4,openai/gpt-oss-120b,1542799869,5A,param_3,lighting_W_m2,8.0,6.664,20.04801920768308
OfficeMedium,F4,openai/gpt-oss-120b,1542799869,5A,param_4,equipment_W_m2,5.0,8.158,38.71046825202255
OfficeMedium,F4,openai/gpt-oss-120b,1542799869,5A,param_5,occupancy_m2_person,15.0,18.579,19.26368480542548
OfficeMedium,F4,openai/gpt-oss-120b,1542799869,5A,param_6,outdoor_air,0.004,0.000432,825.925925925926
OfficeMedium,F4,openai/gpt-oss-120b,1542799869,5A,param_7,cooling_cop,4.5,3.399,32.3918799646955
OfficeMedium,F4,openai/gpt-oss-120b,1542799869,5A,param_8,heating_setpoint_C,20.0,20.53,2.5815879201169074
OfficeMedium,F4,openai/gpt-oss-120b,1542799869,5A,param_9,cooling_setpoint_C,24.0,25.65,6.432748538011691
OfficeMedium,F4,openai/gpt-oss-120b,1542799870,5A,param_1,window_u_value,2.8,2.0612,35.84319813700756
OfficeMedium,F4,openai/gpt-oss-120b,1542799870,5A,param_2,window_shgc,0.42,0.378,11.111111111111107
OfficeMedium,F4,openai/gpt-oss-120b,1542799870,5A,param_3,lighting_W_m2,6.5,6.664,2.4609843937574984
OfficeMedium,F4,openai/gpt-oss-120b,1542799870,5A,param_4,equipment_W_m2,15.0,8.158,83.86859524393235
OfficeMedium,F4,openai/gpt-oss-120b,1542799870,5A,param_5,occupancy_m2_person,12.0,18.579,35.410947844340384
OfficeMedium,F4,openai/gpt-oss-120b,1542799870,5A,param_6,outdoor_air,0.0035,0.000432,710.1851851851852
OfficeMedium,F4,openai/gpt-oss-120b,1542799870,5A,param_7,cooling_cop,5.0,3.399,47.10208884966167
OfficeMedium,F4,openai/gpt-oss-120b,1542799870,5A,param_8,heating_setpoint_C,20.0,20.53,2.5815879201169074
OfficeMedium,F4,openai/gpt-oss-120b,1542799870,5A,param_9,cooling_setpoint_C,24.5,25.65,4.483430799220268
OfficeMedium,F4,openai/gpt-oss-120b,1542799871,5A,param_1,window_u_value,2.8,2.0612,35.84319813700756
OfficeMedium,F4,openai/gpt-oss-120b,1542799871,5A,param_2,window_shgc,0.42,0.378,11.111111111111107
OfficeMedium,F4,openai/gpt-oss-120b,1542799871,5A,param_3,lighting_W_m2,6.5,6.664,2.4609843937574984
OfficeMedium,F4,openai/gpt-oss-120b,1542799871,5A,param_4,equipment_W_m2,15.0,8.158,83.86859524393235
OfficeMedium,F4,openai/gpt-oss-120b,1542799871,5A,param_5,occupancy_m2_person,20.0,18.579,7.648420259432689
OfficeMedium,F4,openai/gpt-oss-120b,1542799871,5A,param_6,outdoor_air,0.0035,0.000432,710.1851851851852
OfficeMedium,F4,openai/gpt-oss-120b,1542799871,5A,param_7,cooling_cop,5.0,3.399,47.10208884966167
OfficeMedium,F4,openai/gpt-oss-120b,1542799871,5A,param_8,heating_setpoint_C,20.0,20.53,2.5815879201169074
OfficeMedium,F4,openai/gpt-oss-120b,1542799871,5A,param_9,cooling_setpoint_C,24.5,25.65,4.483430799220268
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799867,5A,param_1,window_u_value,2.23,2.1064,5.867831371059635
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799867,5A,param_2,window_shgc,0.42,0.3754,11.880660628662753
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799867,5A,param_3,lighting_W_m2,6.5,7.554,13.952872650251525
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799867,5A,param_4,equipment_W_m2,3.9,13.961,72.06503832103718
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799867,5A,param_5,occupancy_m2_person,9.3,10.007,7.0650544618766755
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799867,5A,param_6,outdoor_air,0.0025,0.001509,65.67263088137841
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799867,5A,param_7,cooling_cop,4.5,3.768,19.426751592356695
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799867,5A,param_8,heating_setpoint_C,20.0,21.0,4.761904761904762
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799867,5A,param_9,cooling_setpoint_C,24.0,26.03,7.798693814829047
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799868,5A,param_1,window_u_value,2.23,2.1064,5.867831371059635
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799868,5A,param_2,window_shgc,0.42,0.3754,11.880660628662753
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799868,5A,param_3,lighting_W_m2,5.5,7.554,27.19089224252052
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799868,5A,param_4,equipment_W_m2,2.8,13.961,79.94413007664208
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799868,5A,param_5,occupancy_m2_person,10.0,10.007,0.06995103427600353
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799868,5A,param_6,outdoor_air,0.0014,0.001509,7.223326706428095
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799868,5A,param_7,cooling_cop,4.5,3.768,19.426751592356695
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799868,5A,param_8,heating_setpoint_C,20.0,21.0,4.761904761904762
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799868,5A,param_9,cooling_setpoint_C,24.0,26.03,7.798693814829047
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799869,5A,param_1,window_u_value,2.41,2.1064,14.413216862894055
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799869,5A,param_2,window_shgc,0.42,0.3754,11.880660628662753
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799869,5A,param_3,lighting_W_m2,7.4,7.554,2.038655017209424
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799869,5A,param_4,equipment_W_m2,4.6,13.961,67.0510708401977
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799869,5A,param_5,occupancy_m2_person,9.3,10.007,7.0650544618766755
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799869,5A,param_6,outdoor_air,0.0025,0.001509,65.67263088137841
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799869,5A,param_7,cooling_cop,4.5,3.768,19.426751592356695
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799869,5A,param_8,heating_setpoint_C,20.0,21.0,4.761904761904762
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799869,5A,param_9,cooling_setpoint_C,24.0,26.03,7.798693814829047
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799870,5A,param_1,window_u_value,2.25,2.1064,6.817318647930126
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799870,5A,param_2,window_shgc,0.42,0.3754,11.880660628662753
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799870,5A,param_3,lighting_W_m2,7.5,7.554,0.7148530579825294
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799870,5A,param_4,equipment_W_m2,5.5,13.961,60.6045412219755
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799870,5A,param_5,occupancy_m2_person,10.76,10.007,7.524732687119018
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799870,5A,param_6,outdoor_air,0.0025,0.001509,65.67263088137841
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799870,5A,param_7,cooling_cop,4.2,3.768,11.464968152866254
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799870,5A,param_8,heating_setpoint_C,20.0,21.0,4.761904761904762
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799870,5A,param_9,cooling_setpoint_C,24.0,26.03,7.798693814829047
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799871,5A,param_1,window_u_value,2.45,2.1064,16.312191416635034
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799871,5A,param_2,window_shgc,0.42,0.3754,11.880660628662753
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799871,5A,param_3,lighting_W_m2,6.5,7.554,13.952872650251525
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799871,5A,param_4,equipment_W_m2,4.8,13.961,65.61850870281499
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799871,5A,param_5,occupancy_m2_person,10.8,10.007,7.924452882981924
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799871,5A,param_6,outdoor_air,0.0018,0.001509,19.284294234592448
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799871,5A,param_7,cooling_cop,4.2,3.768,11.464968152866254
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799871,5A,param_8,heating_setpoint_C,20.0,21.0,4.761904761904762
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799871,5A,param_9,cooling_setpoint_C,24.0,26.03,7.798693814829047
SchoolPrimary,F4,openai/gpt-oss-120b,1542799867,5A,param_1,window_u_value,2.5,2.1064,18.68590960881125
SchoolPrimary,F4,openai/gpt-oss-120b,1542799867,5A,param_2,window_shgc,0.42,0.3754,11.880660628662753
SchoolPrimary,F4,openai/gpt-oss-120b,1542799867,5A,param_3,lighting_W_m2,7.0,7.554,7.333862854117028
SchoolPrimary,F4,openai/gpt-oss-120b,1542799867,5A,param_4,equipment_W_m2,5.0,13.961,64.18594656543227
SchoolPrimary,F4,openai/gpt-oss-120b,1542799867,5A,param_5,occupancy_m2_person,35.0,10.007,249.75517138003403
SchoolPrimary,F4,openai/gpt-oss-120b,1542799867,5A,param_6,outdoor_air,0.003,0.001509,98.8071570576541
SchoolPrimary,F4,openai/gpt-oss-120b,1542799867,5A,param_7,cooling_cop,4.5,3.768,19.426751592356695
SchoolPrimary,F4,openai/gpt-oss-120b,1542799867,5A,param_8,heating_setpoint_C,20.0,21.0,4.761904761904762
SchoolPrimary,F4,openai/gpt-oss-120b,1542799867,5A,param_9,cooling_setpoint_C,24.0,26.03,7.798693814829047
SchoolPrimary,F4,openai/gpt-oss-120b,1542799868,5A,param_1,window_u_value,2.5,2.1064,18.68590960881125
SchoolPrimary,F4,openai/gpt-oss-120b,1542799868,5A,param_2,window_shgc,0.42,0.3754,11.880660628662753
SchoolPrimary,F4,openai/gpt-oss-120b,1542799868,5A,param_3,lighting_W_m2,7.0,7.554,7.333862854117028
SchoolPrimary,F4,openai/gpt-oss-120b,1542799868,5A,param_4,equipment_W_m2,5.0,13.961,64.18594656543227
SchoolPrimary,F4,openai/gpt-oss-120b,1542799868,5A,param_5,occupancy_m2_person,30.0,10.007,199.790146897172
SchoolPrimary,F4,openai/gpt-oss-120b,1542799868,5A,param_6,outdoor_air,0.003,0.001509,98.8071570576541
SchoolPrimary,F4,openai/gpt-oss-120b,1542799868,5A,param_7,cooling_cop,5.0,3.768,32.69639065817411
SchoolPrimary,F4,openai/gpt-oss-120b,1542799868,5A,param_8,heating_setpoint_C,20.0,21.0,4.761904761904762
SchoolPrimary,F4,openai/gpt-oss-120b,1542799868,5A,param_9,cooling_setpoint_C,24.0,26.03,7.798693814829047
SchoolPrimary,F4,openai/gpt-oss-120b,1542799869,5A,param_1,window_u_value,2.8,2.1064,32.92821876186859
SchoolPrimary,F4,openai/gpt-oss-120b,1542799869,5A,param_2,window_shgc,0.42,0.3754,11.880660628662753
SchoolPrimary,F4,openai/gpt-oss-120b,1542799869,5A,param_3,lighting_W_m2,6.5,7.554,13.952872650251525
SchoolPrimary,F4,openai/gpt-oss-120b,1542799869,5A,param_4,equipment_W_m2,12.0,13.961,14.046271757037463
SchoolPrimary,F4,openai/gpt-oss-120b,1542799869,5A,param_5,occupancy_m2_person,20.0,10.007,99.860097931448
SchoolPrimary,F4,openai/gpt-oss-120b,1542799869,5A,param_6,outdoor_air,0.0035,0.001509,131.94168323392975
SchoolPrimary,F4,openai/gpt-oss-120b,1542799869,5A,param_7,cooling_cop,4.5,3.768,19.426751592356695
SchoolPrimary,F4,openai/gpt-oss-120b,1542799869,5A,param_8,heating_setpoint_C,20.0,21.0,4.761904761904762
SchoolPrimary,F4,openai/gpt-oss-120b,1542799869,5A,param_9,cooling_setpoint_C,24.0,26.03,7.798693814829047
SchoolPrimary,F4,openai/gpt-oss-120b,1542799870,5A,param_1,window_u_value,2.5,2.1064,18.68590960881125
SchoolPrimary,F4,openai/gpt-oss-120b,1542799870,5A,param_2,window_shgc,0.42,0.3754,11.880660628662753
SchoolPrimary,F4,openai/gpt-oss-120b,1542799870,5A,param_3,lighting_W_m2,7.0,7.554,7.333862854117028
SchoolPrimary,F4,openai/gpt-oss-120b,1542799870,5A,param_4,equipment_W_m2,5.0,13.961,64.18594656543227
SchoolPrimary,F4,openai/gpt-oss-120b,1542799870,5A,param_5,occupancy_m2_person,3.5,10.007,65.0244828619966
SchoolPrimary,F4,openai/gpt-oss-120b,1542799870,5A,param_6,outdoor_air,0.0015,0.001509,0.5964214711729552
SchoolPrimary,F4,openai/gpt-oss-120b,1542799870,5A,param_7,cooling_cop,4.0,3.768,6.157112526539284
SchoolPrimary,F4,openai/gpt-oss-120b,1542799870,5A,param_8,heating_setpoint_C,20.0,21.0,4.761904761904762
SchoolPrimary,F4,openai/gpt-oss-120b,1542799870,5A,param_9,cooling_setpoint_C,24.0,26.03,7.798693814829047
SchoolPrimary,F4,openai/gpt-oss-120b,1542799871,5A,param_1,window_u_value,2.5,2.1064,18.68590960881125
SchoolPrimary,F4,openai/gpt-oss-120b,1542799871,5A,param_2,window_shgc,0.42,0.3754,11.880660628662753
SchoolPrimary,F4,openai/gpt-oss-120b,1542799871,5A,param_3,lighting_W_m2,7.0,7.554,7.333862854117028
SchoolPrimary,F4,openai/gpt-oss-120b,1542799871,5A,param_4,equipment_W_m2,5.0,13.961,64.18594656543227
SchoolPrimary,F4,openai/gpt-oss-120b,1542799871,5A,param_5,occupancy_m2_person,30.0,10.007,199.790146897172
SchoolPrimary,F4,openai/gpt-oss-120b,1542799871,5A,param_6,outdoor_air,0.0015,0.001509,0.5964214711729552
SchoolPrimary,F4,openai/gpt-oss-120b,1542799871,5A,param_7,cooling_cop,4.5,3.768,19.426751592356695
SchoolPrimary,F4,openai/gpt-oss-120b,1542799871,5A,param_8,heating_setpoint_C,20.0,21.0,4.761904761904762
SchoolPrimary,F4,openai/gpt-oss-120b,1542799871,5A,param_9,cooling_setpoint_C,24.0,26.03,7.798693814829047
RetailStripmall,F4,llama-3.3-70b-versatile,1542799867,5A,param_1,window_u_value,2.25,2.0555,9.462417903186578
RetailStripmall,F4,llama-3.3-70b-versatile,1542799867,5A,param_2,window_shgc,0.42,0.379,10.81794195250659
RetailStripmall,F4,llama-3.3-70b-versatile,1542799867,5A,param_3,lighting_W_m2,7.5,8.712,13.911845730027544
RetailStripmall,F4,llama-3.3-70b-versatile,1542799867,5A,param_4,equipment_W_m2,8.1,4.3,88.37209302325581
RetailStripmall,F4,llama-3.3-70b-versatile,1542799867,5A,param_5,occupancy_m2_person,10.8,6.194,74.36228608330644
RetailStripmall,F4,llama-3.3-70b-versatile,1542799867,5A,param_6,outdoor_air,0.0018,0.001181,52.413209144792546
RetailStripmall,F4,llama-3.3-70b-versatile,1542799867,5A,param_7,cooling_cop,4.2,3.788,10.876451953537497
RetailStripmall,F4,llama-3.3-70b-versatile,1542799867,5A,param_8,heating_setpoint_C,20.0,21.11,5.2581714827096135
RetailStripmall,F4,llama-3.3-70b-versatile,1542799867,5A,param_9,cooling_setpoint_C,24.0,23.89,0.46044370029300724
RetailStripmall,F4,llama-3.3-70b-versatile,1542799868,5A,param_1,window_u_value,2.45,2.0555,19.19241060569206
RetailStripmall,F4,llama-3.3-70b-versatile,1542799868,5A,param_2,window_shgc,0.42,0.379,10.81794195250659
RetailStripmall,F4,llama-3.3-70b-versatile,1542799868,5A,param_3,lighting_W_m2,9.5,8.712,9.044995408631776
RetailStripmall,F4,llama-3.3-70b-versatile,1542799868,5A,param_4,equipment_W_m2,10.8,4.3,151.16279069767444
RetailStripmall,F4,llama-3.3-70b-versatile,1542799868,5A,param_5,occupancy_m2_person,15.5,6.194,150.24216984178238
RetailStripmall,F4,llama-3.3-70b-versatile,1542799868,5A,param_6,outdoor_air,0.0025,0.001181,111.68501270110076
RetailStripmall,F4,llama-3.3-70b-versatile,1542799868,5A,param_7,cooling_cop,4.2,3.788,10.876451953537497
RetailStripmall,F4,llama-3.3-70b-versatile,1542799868,5A,param_8,heating_setpoint_C,20.0,21.11,5.2581714827096135
RetailStripmall,F4,llama-3.3-70b-versatile,1542799868,5A,param_9,cooling_setpoint_C,24.0,23.89,0.46044370029300724
RetailStripmall,F4,llama-3.3-70b-versatile,1542799869,5A,param_1,window_u_value,2.35,2.0555,14.327414254439319
RetailStripmall,F4,llama-3.3-70b-versatile,1542799869,5A,param_2,window_shgc,0.42,0.379,10.81794195250659
RetailStripmall,F4,llama-3.3-70b-versatile,1542799869,5A,param_3,lighting_W_m2,7.4,8.712,15.059687786960508
RetailStripmall,F4,llama-3.3-70b-versatile,1542799869,5A,param_4,equipment_W_m2,10.1,4.3,134.88372093023256
RetailStripmall,F4,llama-3.3-70b-versatile,1542799869,5A,param_5,occupancy_m2_person,15.7,6.194,153.47110106554732
RetailStripmall,F4,llama-3.3-70b-versatile,1542799869,5A,param_6,outdoor_air,0.0018,0.001181,52.413209144792546
RetailStripmall,F4,llama-3.3-70b-versatile,1542799869,5A,param_7,cooling_cop,4.5,3.788,18.796198521647316
RetailStripmall,F4,llama-3.3-70b-versatile,1542799869,5A,param_8,heating_setpoint_C,20.0,21.11,5.2581714827096135
RetailStripmall,F4,llama-3.3-70b-versatile,1542799869,5A,param_9,cooling_setpoint_C,24.0,23.89,0.46044370029300724
RetailStripmall,F4,llama-3.3-70b-versatile,1542799870,5A,param_1,window_u_value,2.45,2.0555,19.19241060569206
RetailStripmall,F4,llama-3.3-70b-versatile,1542799870,5A,param_2,window_shgc,0.42,0.379,10.81794195250659
RetailStripmall,F4,llama-3.3-70b-versatile,1542799870,5A,param_3,lighting_W_m2,7.4,8.712,15.059687786960508
RetailStripmall,F4,llama-3.3-70b-versatile,1542799870,5A,param_4,equipment_W_m2,5.5,4.3,27.906976744186053
RetailStripmall,F4,llama-3.3-70b-versatile,1542799870,5A,param_5,occupancy_m2_person,14.5,6.194,134.0975137229577
RetailStripmall,F4,llama-3.3-70b-versatile,1542799870,5A,param_6,outdoor_air,0.0018,0.001181,52.413209144792546
RetailStripmall,F4,llama-3.3-70b-versatile,1542799870,5A,param_7,cooling_cop,4.5,3.788,18.796198521647316
RetailStripmall,F4,llama-3.3-70b-versatile,1542799870,5A,param_8,heating_setpoint_C,20.0,21.11,5.2581714827096135
RetailStripmall,F4,llama-3.3-70b-versatile,1542799870,5A,param_9,cooling_setpoint_C,24.0,23.89,0.46044370029300724
RetailStripmall,F4,llama-3.3-70b-versatile,1542799871,5A,param_1,window_u_value,2.45,2.0555,19.19241060569206
RetailStripmall,F4,llama-3.3-70b-versatile,1542799871,5A,param_2,window_shgc,0.42,0.379,10.81794195250659
RetailStripmall,F4,llama-3.3-70b-versatile,1542799871,5A,param_3,lighting_W_m2,7.4,8.712,15.059687786960508
RetailStripmall,F4,llama-3.3-70b-versatile,1542799871,5A,param_4,equipment_W_m2,5.5,4.3,27.906976744186053
RetailStripmall,F4,llama-3.3-70b-versatile,1542799871,5A,param_5,occupancy_m2_person,15.7,6.194,153.47110106554732
RetailStripmall,F4,llama-3.3-70b-versatile,1542799871,5A,param_6,outdoor_air,0.0025,0.001181,111.68501270110076
RetailStripmall,F4,llama-3.3-70b-versatile,1542799871,5A,param_7,cooling_cop,4.2,3.788,10.876451953537497
RetailStripmall,F4,llama-3.3-70b-versatile,1542799871,5A,param_8,heating_setpoint_C,20.0,21.11,5.2581714827096135
RetailStripmall,F4,llama-3.3-70b-versatile,1542799871,5A,param_9,cooling_setpoint_C,24.0,23.89,0.46044370029300724
RetailStripmall,F4,openai/gpt-oss-120b,1542799867,5A,param_1,window_u_value,2.5,2.0555,21.62490878131842
RetailStripmall,F4,openai/gpt-oss-120b,1542799867,5A,param_2,window_shgc,0.4,0.379,5.540897097625335
