building,format,model,seed,climate,param_id,true_name,value
RetailStripmall,F4,openai/gpt-oss-120b,1542799871,1A,param_4,equipment_W_m2,5.0
RetailStripmall,F4,openai/gpt-oss-120b,1542799871,1A,param_5,occupancy_m2_person,20.0
RetailStripmall,F4,openai/gpt-oss-120b,1542799871,1A,param_6,outdoor_air,0.004
RetailStripmall,F4,openai/gpt-oss-120b,1542799871,1A,param_7,cooling_cop,4.5
RetailStripmall,F4,openai/gpt-oss-120b,1542799871,1A,param_8,heating_setpoint_C,19.0
RetailStripmall,F4,openai/gpt-oss-120b,1542799871,1A,param_9,cooling_setpoint_C,24.0
RetailStripmall,F4,llama-3.3-70b-versatile,1542799870,1A,param_1,window_u_value,2.45
RetailStripmall,F4,llama-3.3-70b-versatile,1542799870,1A,param_2,window_shgc,0.43
RetailStripmall,F4,llama-3.3-70b-versatile,1542799870,1A,param_3,lighting_W_m2,7.4
RetailStripmall,F4,llama-3.3-70b-versatile,1542799870,1A,param_4,equipment_W_m2,10.3
RetailStripmall,F4,llama-3.3-70b-versatile,1542799870,1A,param_5,occupancy_m2_person,15.7
RetailStripmall,F4,llama-3.3-70b-versatile,1542799870,1A,param_6,outdoor_air,0.0025
RetailStripmall,F4,llama-3.3-70b-versatile,1542799870,1A,param_7,cooling_cop,4.2
RetailStripmall,F4,llama-3.3-70b-versatile,1542799870,1A,param_8,heating_setpoint_C,21.1
RetailStripmall,F4,llama-3.3-70b-versatile,1542799870,1A,param_9,cooling_setpoint_C,23.9
RetailStripmall,F4,llama-3.3-70b-versatile,1542799871,1A,param_1,window_u_value,2.45
RetailStripmall,F4,llama-3.3-70b-versatile,1542799871,1A,param_2,window_shgc,0.42
RetailStripmall,F4,llama-3.3-70b-versatile,1542799871,1A,param_3,lighting_W_m2,8.5
RetailStripmall,F4,llama-3.3-70b-versatile,1542799871,1A,param_4,equipment_W_m2,10.1
RetailStripmall,F4,llama-3.3-70b-versatile,1542799871,1A,param_5,occupancy_m2_person,10.8
RetailStripmall,F4,llama-3.3-70b-versatile,1542799871,1A,param_6,outdoor_air,0.0018
RetailStripmall,F4,llama-3.3-70b-versatile,1542799871,1A,param_7,cooling_cop,4.2
RetailStripmall,F4,llama-3.3-70b-versatile,1542799871,1A,param_8,heating_setpoint_C,20.0
RetailStripmall,F4,llama-3.3-70b-versatile,1542799871,1A,param_9,cooling_setpoint_C,24.0
RetailStripmall,F4,llama-3.3-70b-versatile,1542799871,7,param_1,window_u_value,2.45
RetailStripmall,F4,llama-3.3-70b-versatile,1542799871,7,param_2,window_shgc,0.42
RetailStripmall,F4,llama-3.3-70b-versatile,1542799871,7,param_3,lighting_W_m2,7.4
RetailStripmall,F4,llama-3.3-70b-versatile,1542799871,7,param_4,equipment_W_m2,5.5
RetailStripmall,F4,llama-3.3-70b-versatile,1542799871,7,param_5,occupancy_m2_person,15.7
RetailStripmall,F4,llama-3.3-70b-versatile,1542799871,7,param_6,outdoor_air,0.0025
RetailStripmall,F4,llama-3.3-70b-versatile,1542799871,7,param_7,cooling_cop,4.2
RetailStripmall,F4,llama-3.3-70b-versatile,1542799871,7,param_8,heating_setpoint_C,20.0
RetailStripmall,F4,llama-3.3-70b-versatile,1542799871,7,param_9,cooling_setpoint_C,24.0
RetailStripmall,F4,openai/gpt-oss-120b,1542799867,7,param_1,window_u_value,3.0
RetailStripmall,F4,openai/gpt-oss-120b,1542799867,7,param_2,window_shgc,0.41
RetailStripmall,F4,openai/gpt-oss-120b,1542799867,7,param_3,lighting_W_m2,7.2
RetailStripmall,F4,openai/gpt-oss-120b,1542799867,7,param_4,equipment_W_m2,12.5
RetailStripmall,F4,openai/gpt-oss-120b,1542799867,7,param_5,occupancy_m2_person,30.0
RetailStripmall,F4,openai/gpt-oss-120b,1542799867,7,param_6,outdoor_air,0.0035
RetailStripmall,F4,openai/gpt-oss-120b,1542799867,7,param_7,cooling_cop,4.5
RetailStripmall,F4,openai/gpt-oss-120b,1542799867,7,param_8,heating_setpoint_C,20.0
RetailStripmall,F4,openai/gpt-oss-120b,1542799867,7,param_9,cooling_setpoint_C,24.0
RetailStripmall,F4,openai/gpt-oss-120b,1542799868,7,param_1,window_u_value,3.02
RetailStripmall,F4,openai/gpt-oss-120b,1542799868,7,param_2,window_shgc,0.44
RetailStripmall,F4,openai/gpt-oss-120b,1542799868,7,param_3,lighting_W_m2,7.2
RetailStripmall,F4,openai/gpt-oss-120b,1542799868,7,param_4,equipment_W_m2,10.5
RetailStripmall,F4,openai/gpt-oss-120b,1542799868,7,param_5,occupancy_m2_person,20.0
RetailStripmall,F4,openai/gpt-oss-120b,1542799868,7,param_6,outdoor_air,0.0045
RetailStripmall,F4,openai/gpt-oss-120b,1542799868,7,param_7,cooling_cop,4.6
RetailStripmall,F4,openai/gpt-oss-120b,1542799868,7,param_8,heating_setpoint_C,20.0
RetailStripmall,F4,openai/gpt-oss-120b,1542799868,7,param_9,cooling_setpoint_C,24.0
RetailStripmall,F4,openai/gpt-oss-120b,1542799869,7,param_1,window_u_value,2.5
RetailStripmall,F4,openai/gpt-oss-120b,1542799869,7,param_2,window_shgc,0.42
RetailStripmall,F4,openai/gpt-oss-120b,1542799869,7,param_3,lighting_W_m2,6.0
RetailStripmall,F4,openai/gpt-oss-120b,1542799869,7,param_4,equipment_W_m2,10.0
RetailStripmall,F4,openai/gpt-oss-120b,1542799869,7,param_5,occupancy_m2_person,20.0
RetailStripmall,F4,openai/gpt-oss-120b,1542799869,7,param_6,outdoor_air,0.003
RetailStripmall,F4,openai/gpt-oss-120b,1542799869,7,param_7,cooling_cop,5.0
RetailStripmall,F4,openai/gpt-oss-120b,1542799869,7,param_8,heating_setpoint_C,20.0
RetailStripmall,F4,openai/gpt-oss-120b,1542799869,7,param_9,cooling_setpoint_C,24.0
RetailStripmall,F4,openai/gpt-oss-120b,1542799870,7,param_1,window_u_value,2.5
RetailStripmall,F4,openai/gpt-oss-120b,1542799870,7,param_2,window_shgc,0.42
RetailStripmall,F4,openai/gpt-oss-120b,1542799870,7,param_3,lighting_W_m2,6.0
RetailStripmall,F4,openai/gpt-oss-120b,1542799870,7,param_4,equipment_W_m2,5.0
RetailStripmall,F4,openai/gpt-oss-120b,1542799870,7,param_5,occupancy_m2_person,20.0
RetailStripmall,F4,openai/gpt-oss-120b,1542799870,7,param_6,outdoor_air,0.003
RetailStripmall,F4,openai/gpt-oss-120b,1542799870,7,param_7,cooling_cop,4.5
RetailStripmall,F4,openai/gpt-oss-120b,1542799870,7,param_8,heating_setpoint_C,20.0
RetailStripmall,F4,openai/gpt-oss-120b,1542799870,7,param_9,cooling_setpoint_C,24.0
RetailStripmall,F4,openai/gpt-oss-120b,1542799871,7,param_1,window_u_value,2.5
RetailStripmall,F4,openai/gpt-oss-120b,1542799871,7,param_2,window_shgc,0.42
RetailStripmall,F4,openai/gpt-oss-120b,1542799871,7,param_3,lighting_W_m2,6.0
RetailStripmall,F4,openai/gpt-oss-120b,1542799871,7,param_4,equipment_W_m2,10.0
RetailStripmall,F4,openai/gpt-oss-120b,1542799871,7,param_5,occupancy_m2_person,20.0
RetailStripmall,F4,openai/gpt-oss-120b,1542799871,7,param_6,outdoor_air,0.004
RetailStripmall,F4,openai/gpt-oss-120b,1542799871,7,param_7,cooling_cop,4.5
RetailStripmall,F4,openai/gpt-oss-120b,1542799871,7,param_8,heating_setpoint_C,20.0
RetailStripmall,F4,openai/gpt-oss-120b,1542799871,7,param_9,cooling_setpoint_C,24.0
RetailStripmall,F4,llama-3.3-70b-versatile,1542799867,7,param_1,window_u_value,2.25
RetailStripmall,F4,llama-3.3-70b-versatile,1542799867,7,param_2,window_shgc,0.42
RetailStripmall,F4,llama-3.3-70b-versatile,1542799867,7,param_3,lighting_W_m2,7.5
RetailStripmall,F4,llama-3.3-70b-versatile,1542799867,7,param_4,equipment_W_m2,10.2
RetailStripmall,F4,llama-3.3-70b-versatile,1542799867,7,param_5,occupancy_m2_person,15.7
RetailStripmall,F4,llama-3.3-70b-versatile,1542799867,7,param_6,outdoor_air,0.0018
RetailStripmall,F4,llama-3.3-70b-versatile,1542799867,7,param_7,cooling_cop,4.5
RetailStripmall,F4,llama-3.3-70b-versatile,1542799867,7,param_8,heating_setpoint_C,20.0
RetailStripmall,F4,llama-3.3-70b-versatile,1542799867,7,param_9,cooling_setpoint_C,24.0
RetailStripmall,F4,llama-3.3-70b-versatile,1542799868,7,param_1,window_u_value,2.23
RetailStripmall,F4,llama-3.3-70b-versatile,1542799868,7,param_2,window_shgc,0.42
RetailStripmall,F4,llama-3.3-70b-versatile,1542799868,7,param_3,lighting_W_m2,9.5
RetailStripmall,F4,llama-3.3-70b-versatile,1542799868,7,param_4,equipment_W_m2,5.5
RetailStripmall,F4,llama-3.3-70b-versatile,1542799868,7,param_5,occupancy_m2_person,15.7
RetailStripmall,F4,llama-3.3-70b-versatile,1542799868,7,param_6,outdoor_air,0.0018
RetailStripmall,F4,llama-3.3-70b-versatile,1542799868,7,param_7,cooling_cop,4.5
RetailStripmall,F4,llama-3.3-70b-versatile,1542799868,7,param_8,heating_setpoint_C,20.0
RetailStripmall,F4,llama-3.3-70b-versatile,1542799868,7,param_9,cooling_setpoint_C,23.9
RetailStripmall,F4,llama-3.3-70b-versatile,1542799869,7,param_1,window_u_value,2.2
RetailStripmall,F4,llama-3.3-70b-versatile,1542799869,7,param_2,window_shgc,0.42
RetailStripmall,F4,llama-3.3-70b-versatile,1542799869,7,param_3,lighting_W_m2,7.4
RetailStripmall,F4,llama-3.3-70b-versatile,1542799869,7,param_4,equipment_W_m2,5.4
RetailStripmall,F4,llama-3.3-70b-versatile,1542799869,7,param_5,occupancy_m2_person,15.7
RetailStripmall,F4,llama-3.3-70b-versatile,1542799869,7,param_6,outdoor_air,0.0018
RetailStripmall,F4,llama-3.3-70b-versatile,1542799869,7,param_7,cooling_cop,4.2
RetailStripmall,F4,llama-3.3-70b-versatile,1542799869,7,param_8,heating_setpoint_C,20.0
RetailStripmall,F4,llama-3.3-70b-versatile,1542799869,7,param_9,cooling_setpoint_C,24.0
RetailStripmall,F4,llama-3.3-70b-versatile,1542799870,7,param_1,window_u_value,2.25
RetailStripmall,F4,llama-3.3-70b-versatile,1542799870,7,param_2,window_shgc,0.42
RetailStripmall,F4,llama-3.3-70b-versatile,1542799870,7,param_3,lighting_W_m2,7.4
RetailStripmall,F4,llama-3.3-70b-versatile,1542799870,7,param_4,equipment_W_m2,5.5
RetailStripmall,F4,llama-3.3-70b-versatile,1542799870,7,param_5,occupancy_m2_person,12.1
RetailStripmall,F4,llama-3.3-70b-versatile,1542799870,7,param_6,outdoor_air,0.0018
RetailStripmall,F4,llama-3.3-70b-versatile,1542799870,7,param_7,cooling_cop,4.5
RetailStripmall,F4,llama-3.3-70b-versatile,1542799870,7,param_8,heating_setpoint_C,20.0
RetailStripmall,F4,llama-3.3-70b-versatile,1542799870,7,param_9,cooling_setpoint_C,23.9
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799867,5A,param_1,window_u_value,2.45
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799867,5A,param_2,window_shgc,0.42
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799867,5A,param_3,lighting_W_m2,6.5
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799867,5A,param_4,equipment_W_m2,5.5
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799867,5A,param_5,occupancy_m2_person,40.0
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799867,5A,param_6,outdoor_air,0.0018
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799867,5A,param_7,cooling_cop,4.5
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799867,5A,param_8,heating_setpoint_C,20.0
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799867,5A,param_9,cooling_setpoint_C,24.0
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799868,5A,param_1,window_u_value,2.45
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799868,5A,param_2,window_shgc,0.42
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799868,5A,param_3,lighting_W_m2,5.5
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799868,5A,param_4,equipment_W_m2,4.8
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799868,5A,param_5,occupancy_m2_person,40.0
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799868,5A,param_6,outdoor_air,0.0014
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799868,5A,param_7,cooling_cop,4.2
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799868,5A,param_8,heating_setpoint_C,20.0
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799868,5A,param_9,cooling_setpoint_C,24.0
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799869,5A,param_1,window_u_value,2.35
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799869,5A,param_2,window_shgc,0.42
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799869,5A,param_3,lighting_W_m2,6.5
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799869,5A,param_4,equipment_W_m2,5.5
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799869,5A,param_5,occupancy_m2_person,40.0
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799869,5A,param_6,outdoor_air,0.0015
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799869,5A,param_7,cooling_cop,4.5
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799869,5A,param_8,heating_setpoint_C,20.0
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799869,5A,param_9,cooling_setpoint_C,24.0
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799870,5A,param_1,window_u_value,2.45
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799870,5A,param_2,window_shgc,0.43
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799870,5A,param_3,lighting_W_m2,7.5
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799870,5A,param_4,equipment_W_m2,5.5
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799870,5A,param_5,occupancy_m2_person,40.0
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799870,5A,param_6,outdoor_air,0.0025
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799870,5A,param_7,cooling_cop,4.5
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799870,5A,param_8,heating_setpoint_C,20.0
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799870,5A,param_9,cooling_setpoint_C,24.0
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799871,5A,param_1,window_u_value,2.45
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799871,5A,param_2,window_shgc,0.42
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799871,5A,param_3,lighting_W_m2,6.5
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799871,5A,param_4,equipment_W_m2,4.8
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799871,5A,param_5,occupancy_m2_person,40.0
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799871,5A,param_6,outdoor_air,0.0015
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799871,5A,param_7,cooling_cop,4.2
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799871,5A,param_8,heating_setpoint_C,20.0
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799871,5A,param_9,cooling_setpoint_C,24.0
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799867,5A,param_1,window_u_value,2.5
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799867,5A,param_2,window_shgc,0.42
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799867,5A,param_3,lighting_W_m2,5.0
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799867,5A,param_4,equipment_W_m2,10.0
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799867,5A,param_5,occupancy_m2_person,30.0
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799867,5A,param_6,outdoor_air,0.003
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799867,5A,param_7,cooling_cop,4.5
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799867,5A,param_8,heating_setpoint_C,20.0
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799867,5A,param_9,cooling_setpoint_C,24.5
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799868,5A,param_1,window_u_value,2.5
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799868,5A,param_2,window_shgc,0.4
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799868,5A,param_3,lighting_W_m2,8.0
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799868,5A,param_4,equipment_W_m2,5.0
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799868,5A,param_5,occupancy_m2_person,30.0
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799868,5A,param_6,outdoor_air,0.004
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799868,5A,param_7,cooling_cop,4.5
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799868,5A,param_8,heating_setpoint_C,20.0
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799868,5A,param_9,cooling_setpoint_C,24.0
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799869,5A,param_1,window_u_value,2.5
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799869,5A,param_2,window_shgc,0.42
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799869,5A,param_3,lighting_W_m2,8.0
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799869,5A,param_4,equipment_W_m2,5.0
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799869,5A,param_5,occupancy_m2_person,30.0
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799869,5A,param_6,outdoor_air,0.003
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799869,5A,param_7,cooling_cop,4.5
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799869,5A,param_8,heating_setpoint_C,20.0
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799869,5A,param_9,cooling_setpoint_C,24.0
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799870,5A,param_1,window_u_value,2.5
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799870,5A,param_2,window_shgc,0.42
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799870,5A,param_3,lighting_W_m2,7.0
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799870,5A,param_4,equipment_W_m2,5.0
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799870,5A,param_5,occupancy_m2_person,30.0
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799870,5A,param_6,outdoor_air,0.003
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799870,5A,param_7,cooling_cop,4.5
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799870,5A,param_8,heating_setpoint_C,20.0
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799870,5A,param_9,cooling_setpoint_C,24.0
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799871,5A,param_1,window_u_value,2.5
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799871,5A,param_2,window_shgc,0.42
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799871,5A,param_3,lighting_W_m2,5.0
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799871,5A,param_4,equipment_W_m2,5.0
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799871,5A,param_5,occupancy_m2_person,30.0
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799871,5A,param_6,outdoor_air,0.003
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799871,5A,param_7,cooling_cop,4.5
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799871,5A,param_8,heating_setpoint_C,20.0
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799871,5A,param_9,cooling_setpoint_C,24.0
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799867,1A,param_1,window_u_value,2.25
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799867,1A,param_2,window_shgc,0.42
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799867,1A,param_3,lighting_W_m2,7.5
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799867,1A,param_4,equipment_W_m2,5.5
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799867,1A,param_5,occupancy_m2_person,40.0
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799867,1A,param_6,outdoor_air,0.0025
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799867,1A,param_7,cooling_cop,4.5
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799867,1A,param_8,heating_setpoint_C,20.0
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799867,1A,param_9,cooling_setpoint_C,24.0
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799868,1A,param_1,window_u_value,2.45
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799868,1A,param_2,window_shgc,0.42
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799868,1A,param_3,lighting_W_m2,9.5
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799868,1A,param_4,equipment_W_m2,5.5
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799868,1A,param_5,occupancy_m2_person,40.0
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799868,1A,param_6,outdoor_air,0.0025
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799868,1A,param_7,cooling_cop,4.2
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799868,1A,param_8,heating_setpoint_C,22.0
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799868,1A,param_9,cooling_setpoint_C,23.0
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799869,1A,param_1,window_u_value,2.44
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799869,1A,param_2,window_shgc,0.42
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799869,1A,param_3,lighting_W_m2,6.5
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799869,1A,param_4,equipment_W_m2,4.6
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799869,1A,param_5,occupancy_m2_person,40.9
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799869,1A,param_6,outdoor_air,0.0018
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799869,1A,param_7,cooling_cop,4.2
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799869,1A,param_8,heating_setpoint_C,20.0
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799869,1A,param_9,cooling_setpoint_C,24.4
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799870,1A,param_1,window_u_value,2.45
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799870,1A,param_2,window_shgc,0.43
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799870,1A,param_3,lighting_W_m2,7.5
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799870,1A,param_4,equipment_W_m2,5.5
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799870,1A,param_5,occupancy_m2_person,40.0
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799870,1A,param_6,outdoor_air,0.0018
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799870,1A,param_7,cooling_cop,4.2
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799870,1A,param_8,heating_setpoint_C,20.0
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799870,1A,param_9,cooling_setpoint_C,24.0
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799871,1A,param_1,window_u_value,2.45
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799871,1A,param_2,window_shgc,0.42
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799871,1A,param_3,lighting_W_m2,7.5
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799871,1A,param_4,equipment_W_m2,5.5
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799871,1A,param_5,occupancy_m2_person,40.0
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799871,1A,param_6,outdoor_air,0.0025
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799871,1A,param_7,cooling_cop,4.2
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799871,1A,param_8,heating_setpoint_C,21.1
ApartmentMidRise,F4,llama-3.3-70b-versatile,1542799871,1A,param_9,cooling_setpoint_C,23.0
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799867,1A,param_1,window_u_value,2.5
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799867,1A,param_2,window_shgc,0.4
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799867,1A,param_3,lighting_W_m2,5.0
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799867,1A,param_4,equipment_W_m2,10.0
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799867,1A,param_5,occupancy_m2_person,30.0
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799867,1A,param_6,outdoor_air,0.004
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799867,1A,param_7,cooling_cop,4.5
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799867,1A,param_8,heating_setpoint_C,20.0
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799867,1A,param_9,cooling_setpoint_C,24.0
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799868,1A,param_1,window_u_value,2.5
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799868,1A,param_2,window_shgc,0.4
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799868,1A,param_3,lighting_W_m2,5.0
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799868,1A,param_4,equipment_W_m2,10.0
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799868,1A,param_5,occupancy_m2_person,30.0
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799868,1A,param_6,outdoor_air,0.004
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799868,1A,param_7,cooling_cop,4.0
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799868,1A,param_8,heating_setpoint_C,20.0
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799868,1A,param_9,cooling_setpoint_C,24.0
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799869,1A,param_1,window_u_value,2.5
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799869,1A,param_2,window_shgc,0.42
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799869,1A,param_3,lighting_W_m2,5.0
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799869,1A,param_4,equipment_W_m2,15.0
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799869,1A,param_5,occupancy_m2_person,30.0
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799869,1A,param_6,outdoor_air,0.003
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799869,1A,param_7,cooling_cop,4.5
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799869,1A,param_8,heating_setpoint_C,20.0
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799869,1A,param_9,cooling_setpoint_C,24.0
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799870,1A,param_1,window_u_value,2.5
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799870,1A,param_2,window_shgc,0.42
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799870,1A,param_3,lighting_W_m2,8.0
ApartmentMidRise,F4,openai/gpt-oss-120b,1542799870,1A,param_4,equipment_W_m2,12.0
